Round 1: training_avg_loss=1.4893, training_avg_wrong_conf=0.2985
Round 89: training_avg_loss=0.3588, training_avg_wrong_conf=0.6243
Round 90: training_avg_loss=0.4386, training_avg_wrong_conf=0.6215
Round 91: training_avg_loss=0.3588, training_avg_wrong_conf=0.6225
Round 92: training_avg_loss=0.3574, training_avg_wrong_conf=0.6241
Round 93: training_avg_loss=0.4077, training_avg_wrong_conf=0.6296
Round 94: training_avg_loss=0.3595, training_avg_wrong_conf=0.6242
Round 95: training_avg_loss=0.3598, training_avg_wrong_conf=0.6210
Round 96: training_avg_loss=0.4384, training_avg_wrong_conf=0.6148
Round 97: training_avg_loss=0.3583, training_avg_wrong_conf=0.6236
Round 98: training_avg_loss=0.3565, training_avg_wrong_conf=0.6235
Round 99: training_avg_loss=0.4044, training_avg_wrong_conf=0.6198
Round 100: training_avg_loss=0.3592, training_avg_wrong_conf=0.6197
Round 101: training_avg_loss=0.3590, training_avg_wrong_conf=0.6205
Round 102: training_avg_loss=0.4117, training_avg_wrong_conf=0.6197
Round 103: training_avg_loss=0.3576, training_avg_wrong_conf=0.6218
Round 104: training_avg_loss=0.3578, training_avg_wrong_conf=0.6231
Round 105: training_avg_loss=0.4047, training_avg_wrong_conf=0.6258
Round 106: training_avg_loss=0.3604, training_avg_wrong_conf=0.6195
Round 107: training_avg_loss=0.3589, training_avg_wrong_conf=0.6196
Round 108: training_avg_loss=0.4086, training_avg_wrong_conf=0.6195
Round 109: training_avg_loss=0.3614, training_avg_wrong_conf=0.6209
Round 110: training_avg_loss=0.3587, training_avg_wrong_conf=0.6205
Round 111: training_avg_loss=0.4197, training_avg_wrong_conf=0.6103
Round 112: training_avg_loss=0.3544, training_avg_wrong_conf=0.6208
Round 113: training_avg_loss=0.3571, training_avg_wrong_conf=0.6216
Round 114: training_avg_loss=0.4175, training_avg_wrong_conf=0.6174
Round 115: training_avg_loss=0.3570, training_avg_wrong_conf=0.6209
Round 116: training_avg_loss=0.3573, training_avg_wrong_conf=0.6219
Round 117: training_avg_loss=0.4410, training_avg_wrong_conf=0.6171
Round 118: training_avg_loss=0.3561, training_avg_wrong_conf=0.6221
Round 119: training_avg_loss=0.3550, training_avg_wrong_conf=0.6215
Round 120: training_avg_loss=0.4105, training_avg_wrong_conf=0.6123
Round 121: training_avg_loss=0.3639, training_avg_wrong_conf=0.6182
Round 122: training_avg_loss=0.3612, training_avg_wrong_conf=0.6185
Round 123: training_avg_loss=0.4181, training_avg_wrong_conf=0.6109
Round 124: training_avg_loss=0.3552, training_avg_wrong_conf=0.6213
Round 125: training_avg_loss=0.3560, training_avg_wrong_conf=0.6245
Round 126: training_avg_loss=0.4252, training_avg_wrong_conf=0.6225
Round 127: training_avg_loss=0.3558, training_avg_wrong_conf=0.6267
Round 128: training_avg_loss=0.3545, training_avg_wrong_conf=0.6284
Round 129: training_avg_loss=0.4018, training_avg_wrong_conf=0.6265
Round 130: training_avg_loss=0.3603, training_avg_wrong_conf=0.6255
Round 131: training_avg_loss=0.3577, training_avg_wrong_conf=0.6260
Round 132: training_avg_loss=0.4109, training_avg_wrong_conf=0.6294
Round 133: training_avg_loss=0.3551, training_avg_wrong_conf=0.6300
Round 134: training_avg_loss=0.3514, training_avg_wrong_conf=0.6312
Round 135: training_avg_loss=0.3852, training_avg_wrong_conf=0.6316
Round 136: training_avg_loss=0.3549, training_avg_wrong_conf=0.6369
Round 137: training_avg_loss=0.3493, training_avg_wrong_conf=0.6389
Round 138: training_avg_loss=0.4115, training_avg_wrong_conf=0.6338
Round 139: training_avg_loss=0.3476, training_avg_wrong_conf=0.6359
Round 140: training_avg_loss=0.3459, training_avg_wrong_conf=0.6377
Round 141: training_avg_loss=0.4117, training_avg_wrong_conf=0.6314
Round 142: training_avg_loss=0.3470, training_avg_wrong_conf=0.6353
Round 143: training_avg_loss=0.3473, training_avg_wrong_conf=0.6378
Round 144: training_avg_loss=0.4101, training_avg_wrong_conf=0.6318
Round 145: training_avg_loss=0.3433, training_avg_wrong_conf=0.6405
Round 146: training_avg_loss=0.3426, training_avg_wrong_conf=0.6417
Round 147: training_avg_loss=0.4029, training_avg_wrong_conf=0.6379
Round 148: training_avg_loss=0.3470, training_avg_wrong_conf=0.6360
Round 149: training_avg_loss=0.3479, training_avg_wrong_conf=0.6389
Round 150: training_avg_loss=0.4216, training_avg_wrong_conf=0.6307
Round 151: training_avg_loss=0.3424, training_avg_wrong_conf=0.6387
Round 152: training_avg_loss=0.3433, training_avg_wrong_conf=0.6393
Round 153: training_avg_loss=0.4045, training_avg_wrong_conf=0.6344
Round 154: training_avg_loss=0.3416, training_avg_wrong_conf=0.6420
Round 155: training_avg_loss=0.3431, training_avg_wrong_conf=0.6418
Round 156: training_avg_loss=0.3886, training_avg_wrong_conf=0.6382
Round 157: training_avg_loss=0.3529, training_avg_wrong_conf=0.6356
Round 158: training_avg_loss=0.3497, training_avg_wrong_conf=0.6378
Round 159: training_avg_loss=0.3822, training_avg_wrong_conf=0.6377
Round 160: training_avg_loss=0.3544, training_avg_wrong_conf=0.6353
Round 161: training_avg_loss=0.3508, training_avg_wrong_conf=0.6372
Round 162: training_avg_loss=0.3889, training_avg_wrong_conf=0.6362
Round 163: training_avg_loss=0.3509, training_avg_wrong_conf=0.6356
Round 164: training_avg_loss=0.3488, training_avg_wrong_conf=0.6387
Round 165: training_avg_loss=0.4182, training_avg_wrong_conf=0.6225
Round 166: training_avg_loss=0.3390, training_avg_wrong_conf=0.6448
Round 167: training_avg_loss=0.3364, training_avg_wrong_conf=0.6484
Round 168: training_avg_loss=0.3734, training_avg_wrong_conf=0.6453
Round 169: training_avg_loss=0.3419, training_avg_wrong_conf=0.6439
Round 170: training_avg_loss=0.3413, training_avg_wrong_conf=0.6431
Round 171: training_avg_loss=0.4175, training_avg_wrong_conf=0.6302
Round 172: training_avg_loss=0.3366, training_avg_wrong_conf=0.6468
Round 173: training_avg_loss=0.3354, training_avg_wrong_conf=0.6471
Round 174: training_avg_loss=0.3987, training_avg_wrong_conf=0.6458
Round 175: training_avg_loss=0.3360, training_avg_wrong_conf=0.6460
Round 176: training_avg_loss=0.3373, training_avg_wrong_conf=0.6457
Round 177: training_avg_loss=0.4060, training_avg_wrong_conf=0.6403
Round 178: training_avg_loss=0.3345, training_avg_wrong_conf=0.6447
Round 179: training_avg_loss=0.3362, training_avg_wrong_conf=0.6461
Round 180: training_avg_loss=0.4072, training_avg_wrong_conf=0.6366
Round 181: training_avg_loss=0.3368, training_avg_wrong_conf=0.6440
Round 182: training_avg_loss=0.3377, training_avg_wrong_conf=0.6450
Round 183: training_avg_loss=0.3871, training_avg_wrong_conf=0.6366
Round 184: training_avg_loss=0.3339, training_avg_wrong_conf=0.6459
Round 185: training_avg_loss=0.3347, training_avg_wrong_conf=0.6485
Round 186: training_avg_loss=0.3733, training_avg_wrong_conf=0.6442
Round 187: training_avg_loss=0.3351, training_avg_wrong_conf=0.6463
Round 188: training_avg_loss=0.3344, training_avg_wrong_conf=0.6478
Round 189: training_avg_loss=0.3705, training_avg_wrong_conf=0.6457
Round 190: training_avg_loss=0.3397, training_avg_wrong_conf=0.6413
Round 191: training_avg_loss=0.3401, training_avg_wrong_conf=0.6440
Round 192: training_avg_loss=0.3777, training_avg_wrong_conf=0.6421
Round 193: training_avg_loss=0.3356, training_avg_wrong_conf=0.6481
Round 194: training_avg_loss=0.3338, training_avg_wrong_conf=0.6500
Round 195: training_avg_loss=0.3557, training_avg_wrong_conf=0.6451
Round 196: training_avg_loss=0.3417, training_avg_wrong_conf=0.6475
Round 197: training_avg_loss=0.3364, training_avg_wrong_conf=0.6466
Round 198: training_avg_loss=0.3760, training_avg_wrong_conf=0.6416
Round 199: training_avg_loss=0.3349, training_avg_wrong_conf=0.6485
Round 200: training_avg_loss=0.3319, training_avg_wrong_conf=0.6504
Round 201: training_avg_loss=0.3731, training_avg_wrong_conf=0.6496
Round 202: training_avg_loss=0.3369, training_avg_wrong_conf=0.6484
Round 203: training_avg_loss=0.3331, training_avg_wrong_conf=0.6490
Round 204: training_avg_loss=0.3706, training_avg_wrong_conf=0.6491
Round 205: training_avg_loss=0.3388, training_avg_wrong_conf=0.6455
Round 206: training_avg_loss=0.3371, training_avg_wrong_conf=0.6439
Round 207: training_avg_loss=0.4219, training_avg_wrong_conf=0.6354
Round 208: training_avg_loss=0.3299, training_avg_wrong_conf=0.6458
Round 209: training_avg_loss=0.3327, training_avg_wrong_conf=0.6503
Round 210: training_avg_loss=0.3975, training_avg_wrong_conf=0.6373
Round 211: training_avg_loss=0.3297, training_avg_wrong_conf=0.6476
Round 212: training_avg_loss=0.3299, training_avg_wrong_conf=0.6500
Round 213: training_avg_loss=0.3905, training_avg_wrong_conf=0.6437
Round 214: training_avg_loss=0.3300, training_avg_wrong_conf=0.6471
Round 215: training_avg_loss=0.3299, training_avg_wrong_conf=0.6494
Round 216: training_avg_loss=0.3763, training_avg_wrong_conf=0.6454
Round 217: training_avg_loss=0.3295, training_avg_wrong_conf=0.6487
Round 218: training_avg_loss=0.3302, training_avg_wrong_conf=0.6494
Round 219: training_avg_loss=0.3608, training_avg_wrong_conf=0.6446
Round 220: training_avg_loss=0.3333, training_avg_wrong_conf=0.6512
Round 221: training_avg_loss=0.3288, training_avg_wrong_conf=0.6519
Round 222: training_avg_loss=0.3852, training_avg_wrong_conf=0.6464
Round 223: training_avg_loss=0.3312, training_avg_wrong_conf=0.6474
Round 224: training_avg_loss=0.3282, training_avg_wrong_conf=0.6459
Round 225: training_avg_loss=0.3902, training_avg_wrong_conf=0.6425
Round 226: training_avg_loss=0.3297, training_avg_wrong_conf=0.6491
Round 227: training_avg_loss=0.3295, training_avg_wrong_conf=0.6513
Round 228: training_avg_loss=0.3869, training_avg_wrong_conf=0.6495
Round 229: training_avg_loss=0.3300, training_avg_wrong_conf=0.6489
Round 230: training_avg_loss=0.3295, training_avg_wrong_conf=0.6477
Round 231: training_avg_loss=0.3911, training_avg_wrong_conf=0.6431
Round 232: training_avg_loss=0.3265, training_avg_wrong_conf=0.6492
Round 233: training_avg_loss=0.3277, training_avg_wrong_conf=0.6482
Round 234: training_avg_loss=0.3709, training_avg_wrong_conf=0.6437
Round 235: training_avg_loss=0.3306, training_avg_wrong_conf=0.6473
Round 236: training_avg_loss=0.3277, training_avg_wrong_conf=0.6499
Round 237: training_avg_loss=0.3906, training_avg_wrong_conf=0.6414
Round 238: training_avg_loss=0.3277, training_avg_wrong_conf=0.6503
Round 239: training_avg_loss=0.3260, training_avg_wrong_conf=0.6525
Round 240: training_avg_loss=0.3838, training_avg_wrong_conf=0.6454
Round 241: training_avg_loss=0.3238, training_avg_wrong_conf=0.6478
Round 242: training_avg_loss=0.3254, training_avg_wrong_conf=0.6500
Round 243: training_avg_loss=0.3851, training_avg_wrong_conf=0.6437
Round 244: training_avg_loss=0.3266, training_avg_wrong_conf=0.6489
Round 245: training_avg_loss=0.3257, training_avg_wrong_conf=0.6483
Round 246: training_avg_loss=0.3880, training_avg_wrong_conf=0.6413
Round 247: training_avg_loss=0.3249, training_avg_wrong_conf=0.6483
Round 248: training_avg_loss=0.3260, training_avg_wrong_conf=0.6494
Round 249: training_avg_loss=0.3875, training_avg_wrong_conf=0.6428
Round 250: training_avg_loss=0.3255, training_avg_wrong_conf=0.6483
Round 251: training_avg_loss=0.3264, training_avg_wrong_conf=0.6486
Round 252: training_avg_loss=0.3724, training_avg_wrong_conf=0.6401
Round 253: training_avg_loss=0.3295, training_avg_wrong_conf=0.6444
Round 254: training_avg_loss=0.3294, training_avg_wrong_conf=0.6458
Round 255: training_avg_loss=0.3900, training_avg_wrong_conf=0.6426
Round 256: training_avg_loss=0.3257, training_avg_wrong_conf=0.6468
Round 257: training_avg_loss=0.3271, training_avg_wrong_conf=0.6497
Round 258: training_avg_loss=0.3478, training_avg_wrong_conf=0.6588
Round 259: training_avg_loss=0.3385, training_avg_wrong_conf=0.6459
Round 260: training_avg_loss=0.3320, training_avg_wrong_conf=0.6468
Round 261: training_avg_loss=0.3867, training_avg_wrong_conf=0.6440
Round 262: training_avg_loss=0.3271, training_avg_wrong_conf=0.6459
Round 263: training_avg_loss=0.3262, training_avg_wrong_conf=0.6475
Round 264: training_avg_loss=0.3849, training_avg_wrong_conf=0.6435
Round 265: training_avg_loss=0.3255, training_avg_wrong_conf=0.6476
Round 266: training_avg_loss=0.3268, training_avg_wrong_conf=0.6494
Round 267: training_avg_loss=0.3567, training_avg_wrong_conf=0.6434
Round 268: training_avg_loss=0.3326, training_avg_wrong_conf=0.6448
Round 269: training_avg_loss=0.3318, training_avg_wrong_conf=0.6452
Round 270: training_avg_loss=0.3996, training_avg_wrong_conf=0.6298
Round 271: training_avg_loss=0.3268, training_avg_wrong_conf=0.6499
Round 272: training_avg_loss=0.3259, training_avg_wrong_conf=0.6517
Round 273: training_avg_loss=0.3817, training_avg_wrong_conf=0.6443
Round 274: training_avg_loss=0.3248, training_avg_wrong_conf=0.6492
Round 275: training_avg_loss=0.3261, training_avg_wrong_conf=0.6503
Round 276: training_avg_loss=0.3859, training_avg_wrong_conf=0.6427
Round 277: training_avg_loss=0.3285, training_avg_wrong_conf=0.6510
Round 278: training_avg_loss=0.3264, training_avg_wrong_conf=0.6479
Round 279: training_avg_loss=0.3535, training_avg_wrong_conf=0.6549
Round 280: training_avg_loss=0.3325, training_avg_wrong_conf=0.6493
Round 281: training_avg_loss=0.3292, training_avg_wrong_conf=0.6469
Round 282: training_avg_loss=0.3744, training_avg_wrong_conf=0.6445
Round 283: training_avg_loss=0.3285, training_avg_wrong_conf=0.6450
Round 284: training_avg_loss=0.3298, training_avg_wrong_conf=0.6457
Round 285: training_avg_loss=0.3599, training_avg_wrong_conf=0.6409
Round 286: training_avg_loss=0.3303, training_avg_wrong_conf=0.6480
Round 287: training_avg_loss=0.3282, training_avg_wrong_conf=0.6510
Round 288: training_avg_loss=0.3793, training_avg_wrong_conf=0.6431
Round 289: training_avg_loss=0.3294, training_avg_wrong_conf=0.6470
Round 290: training_avg_loss=0.3290, training_avg_wrong_conf=0.6471
Round 291: training_avg_loss=0.3704, training_avg_wrong_conf=0.6344
Round 292: training_avg_loss=0.3299, training_avg_wrong_conf=0.6482
Round 293: training_avg_loss=0.3275, training_avg_wrong_conf=0.6476
Round 294: training_avg_loss=0.3743, training_avg_wrong_conf=0.6450
Round 295: training_avg_loss=0.3311, training_avg_wrong_conf=0.6442
Round 296: training_avg_loss=0.3305, training_avg_wrong_conf=0.6460
Round 297: training_avg_loss=0.3832, training_avg_wrong_conf=0.6418
Round 298: training_avg_loss=0.3301, training_avg_wrong_conf=0.6449
Round 299: training_avg_loss=0.3331, training_avg_wrong_conf=0.6470
Round 300: training_avg_loss=0.3866, training_avg_wrong_conf=0.6380
