Round 1: training_avg_loss=1.4893, training_avg_wrong_conf=0.2985
Round 89: training_avg_loss=0.3600, training_avg_wrong_conf=0.6251
Round 90: training_avg_loss=0.3341, training_avg_wrong_conf=0.6464
Round 91: training_avg_loss=0.3904, training_avg_wrong_conf=0.6108
Round 92: training_avg_loss=0.3703, training_avg_wrong_conf=0.6164
Round 93: training_avg_loss=0.4393, training_avg_wrong_conf=0.6181
Round 94: training_avg_loss=0.3620, training_avg_wrong_conf=0.6241
Round 95: training_avg_loss=0.3601, training_avg_wrong_conf=0.6236
Round 96: training_avg_loss=0.3878, training_avg_wrong_conf=0.6141
Round 97: training_avg_loss=0.3621, training_avg_wrong_conf=0.6259
Round 98: training_avg_loss=0.3608, training_avg_wrong_conf=0.6241
Round 99: training_avg_loss=0.4240, training_avg_wrong_conf=0.6300
Round 100: training_avg_loss=0.3665, training_avg_wrong_conf=0.6250
Round 101: training_avg_loss=0.3604, training_avg_wrong_conf=0.6238
Round 102: training_avg_loss=0.4251, training_avg_wrong_conf=0.6428
Round 103: training_avg_loss=0.3640, training_avg_wrong_conf=0.6244
Round 104: training_avg_loss=0.3574, training_avg_wrong_conf=0.6230
Round 105: training_avg_loss=0.2832, training_avg_wrong_conf=0.7157
Round 106: training_avg_loss=0.4029, training_avg_wrong_conf=0.6117
Round 107: training_avg_loss=0.3756, training_avg_wrong_conf=0.6112
Round 108: training_avg_loss=0.4219, training_avg_wrong_conf=0.5992
Round 109: training_avg_loss=0.3605, training_avg_wrong_conf=0.6223
Round 110: training_avg_loss=0.3611, training_avg_wrong_conf=0.6232
Round 111: training_avg_loss=0.4316, training_avg_wrong_conf=0.6084
Round 112: training_avg_loss=0.3603, training_avg_wrong_conf=0.6188
Round 113: training_avg_loss=0.3619, training_avg_wrong_conf=0.6207
Round 114: training_avg_loss=0.4304, training_avg_wrong_conf=0.6123
Round 115: training_avg_loss=0.3591, training_avg_wrong_conf=0.6235
Round 116: training_avg_loss=0.3600, training_avg_wrong_conf=0.6230
Round 117: training_avg_loss=0.4187, training_avg_wrong_conf=0.6090
Round 118: training_avg_loss=0.3589, training_avg_wrong_conf=0.6180
Round 119: training_avg_loss=0.3603, training_avg_wrong_conf=0.6216
Round 120: training_avg_loss=0.4236, training_avg_wrong_conf=0.6048
Round 121: training_avg_loss=0.3638, training_avg_wrong_conf=0.6168
Round 122: training_avg_loss=0.3618, training_avg_wrong_conf=0.6180
Round 123: training_avg_loss=0.3727, training_avg_wrong_conf=0.6837
Round 124: training_avg_loss=0.4326, training_avg_wrong_conf=0.6212
Round 125: training_avg_loss=0.3791, training_avg_wrong_conf=0.6076
Round 126: training_avg_loss=0.3927, training_avg_wrong_conf=0.6518
Round 127: training_avg_loss=0.4129, training_avg_wrong_conf=0.6008
Round 128: training_avg_loss=0.3794, training_avg_wrong_conf=0.6085
Round 129: training_avg_loss=0.4562, training_avg_wrong_conf=0.6054
Round 130: training_avg_loss=0.3603, training_avg_wrong_conf=0.6209
Round 131: training_avg_loss=0.3618, training_avg_wrong_conf=0.6223
Round 132: training_avg_loss=0.4778, training_avg_wrong_conf=0.6156
Round 133: training_avg_loss=0.3710, training_avg_wrong_conf=0.6243
Round 134: training_avg_loss=0.3609, training_avg_wrong_conf=0.6173
Round 135: training_avg_loss=0.4919, training_avg_wrong_conf=0.5918
Round 136: training_avg_loss=0.3928, training_avg_wrong_conf=0.6136
Round 137: training_avg_loss=0.3743, training_avg_wrong_conf=0.6126
Round 138: training_avg_loss=0.4127, training_avg_wrong_conf=0.5986
Round 139: training_avg_loss=0.3806, training_avg_wrong_conf=0.6080
Round 140: training_avg_loss=0.3718, training_avg_wrong_conf=0.6131
Round 141: training_avg_loss=0.4252, training_avg_wrong_conf=0.6124
Round 142: training_avg_loss=0.3604, training_avg_wrong_conf=0.6219
Round 143: training_avg_loss=0.3594, training_avg_wrong_conf=0.6223
Round 144: training_avg_loss=0.3588, training_avg_wrong_conf=0.6364
Round 145: training_avg_loss=0.3647, training_avg_wrong_conf=0.6290
Round 146: training_avg_loss=0.3604, training_avg_wrong_conf=0.6257
Round 147: training_avg_loss=0.4373, training_avg_wrong_conf=0.6154
Round 148: training_avg_loss=0.3703, training_avg_wrong_conf=0.6269
Round 149: training_avg_loss=0.3612, training_avg_wrong_conf=0.6251
Round 150: training_avg_loss=0.3916, training_avg_wrong_conf=0.6247
Round 151: training_avg_loss=0.3582, training_avg_wrong_conf=0.6279
Round 152: training_avg_loss=0.3553, training_avg_wrong_conf=0.6313
Round 153: training_avg_loss=0.4109, training_avg_wrong_conf=0.6255
Round 154: training_avg_loss=0.3508, training_avg_wrong_conf=0.6323
Round 155: training_avg_loss=0.3506, training_avg_wrong_conf=0.6372
Round 156: training_avg_loss=0.4075, training_avg_wrong_conf=0.6311
Round 157: training_avg_loss=0.3454, training_avg_wrong_conf=0.6361
Round 158: training_avg_loss=0.3461, training_avg_wrong_conf=0.6375
Round 159: training_avg_loss=0.4340, training_avg_wrong_conf=0.6439
Round 160: training_avg_loss=0.3926, training_avg_wrong_conf=0.6378
Round 161: training_avg_loss=0.3638, training_avg_wrong_conf=0.6316
Round 162: training_avg_loss=0.4403, training_avg_wrong_conf=0.6217
Round 163: training_avg_loss=0.3548, training_avg_wrong_conf=0.6347
Round 164: training_avg_loss=0.3495, training_avg_wrong_conf=0.6383
Round 165: training_avg_loss=0.3540, training_avg_wrong_conf=0.6791
Round 166: training_avg_loss=0.4383, training_avg_wrong_conf=0.6142
Round 167: training_avg_loss=0.3764, training_avg_wrong_conf=0.6207
Round 168: training_avg_loss=0.3313, training_avg_wrong_conf=0.6766
Round 169: training_avg_loss=0.4230, training_avg_wrong_conf=0.6162
Round 170: training_avg_loss=0.3831, training_avg_wrong_conf=0.6192
Round 171: training_avg_loss=0.4024, training_avg_wrong_conf=0.6474
Round 172: training_avg_loss=0.4108, training_avg_wrong_conf=0.6293
Round 173: training_avg_loss=0.3726, training_avg_wrong_conf=0.6272
Round 174: training_avg_loss=0.3680, training_avg_wrong_conf=0.6419
Round 175: training_avg_loss=0.3924, training_avg_wrong_conf=0.6357
Round 176: training_avg_loss=0.3636, training_avg_wrong_conf=0.6343
Round 177: training_avg_loss=0.3723, training_avg_wrong_conf=0.6360
Round 178: training_avg_loss=0.3565, training_avg_wrong_conf=0.6339
Round 179: training_avg_loss=0.3533, training_avg_wrong_conf=0.6372
Round 180: training_avg_loss=0.3853, training_avg_wrong_conf=0.6320
Round 181: training_avg_loss=0.3566, training_avg_wrong_conf=0.6370
Round 182: training_avg_loss=0.3531, training_avg_wrong_conf=0.6375
Round 183: training_avg_loss=0.3803, training_avg_wrong_conf=0.6329
Round 184: training_avg_loss=0.3526, training_avg_wrong_conf=0.6390
Round 185: training_avg_loss=0.3489, training_avg_wrong_conf=0.6410
Round 186: training_avg_loss=0.2033, training_avg_wrong_conf=0.6928
Round 187: training_avg_loss=0.3938, training_avg_wrong_conf=0.6182
Round 188: training_avg_loss=0.3601, training_avg_wrong_conf=0.6308
Round 189: training_avg_loss=0.3563, training_avg_wrong_conf=0.6545
Round 190: training_avg_loss=0.4015, training_avg_wrong_conf=0.6196
Round 191: training_avg_loss=0.3744, training_avg_wrong_conf=0.6240
Round 192: training_avg_loss=0.3767, training_avg_wrong_conf=0.6506
Round 193: training_avg_loss=0.3850, training_avg_wrong_conf=0.6240
Round 194: training_avg_loss=0.3655, training_avg_wrong_conf=0.6303
Round 195: training_avg_loss=0.4289, training_avg_wrong_conf=0.6303
Round 196: training_avg_loss=0.3525, training_avg_wrong_conf=0.6354
Round 197: training_avg_loss=0.3495, training_avg_wrong_conf=0.6412
Round 198: training_avg_loss=0.4013, training_avg_wrong_conf=0.6428
Round 199: training_avg_loss=0.3426, training_avg_wrong_conf=0.6442
Round 200: training_avg_loss=0.3400, training_avg_wrong_conf=0.6475
Round 201: training_avg_loss=0.3852, training_avg_wrong_conf=0.6384
Round 202: training_avg_loss=0.3379, training_avg_wrong_conf=0.6433
Round 203: training_avg_loss=0.3393, training_avg_wrong_conf=0.6462
Round 204: training_avg_loss=0.3390, training_avg_wrong_conf=0.6852
Round 205: training_avg_loss=0.3868, training_avg_wrong_conf=0.6364
Round 206: training_avg_loss=0.3553, training_avg_wrong_conf=0.6381
Round 207: training_avg_loss=0.4100, training_avg_wrong_conf=0.6276
Round 208: training_avg_loss=0.3438, training_avg_wrong_conf=0.6416
Round 209: training_avg_loss=0.3415, training_avg_wrong_conf=0.6451
Round 210: training_avg_loss=0.3988, training_avg_wrong_conf=0.6383
Round 211: training_avg_loss=0.3374, training_avg_wrong_conf=0.6439
Round 212: training_avg_loss=0.3383, training_avg_wrong_conf=0.6468
Round 213: training_avg_loss=0.3687, training_avg_wrong_conf=0.6565
Round 214: training_avg_loss=0.3388, training_avg_wrong_conf=0.6455
Round 215: training_avg_loss=0.3383, training_avg_wrong_conf=0.6494
Round 216: training_avg_loss=0.3675, training_avg_wrong_conf=0.6459
Round 217: training_avg_loss=0.3364, training_avg_wrong_conf=0.6458
Round 218: training_avg_loss=0.3375, training_avg_wrong_conf=0.6473
Round 219: training_avg_loss=0.3611, training_avg_wrong_conf=0.6506
Round 220: training_avg_loss=0.3936, training_avg_wrong_conf=0.6407
Round 221: training_avg_loss=0.3607, training_avg_wrong_conf=0.6362
Round 222: training_avg_loss=0.3394, training_avg_wrong_conf=0.6727
Round 223: training_avg_loss=0.3632, training_avg_wrong_conf=0.6344
Round 224: training_avg_loss=0.3449, training_avg_wrong_conf=0.6446
Round 225: training_avg_loss=0.4425, training_avg_wrong_conf=0.6283
Round 226: training_avg_loss=0.3340, training_avg_wrong_conf=0.6455
Round 227: training_avg_loss=0.3332, training_avg_wrong_conf=0.6501
Round 228: training_avg_loss=0.3580, training_avg_wrong_conf=0.6415
Round 229: training_avg_loss=0.3418, training_avg_wrong_conf=0.6424
Round 230: training_avg_loss=0.3401, training_avg_wrong_conf=0.6456
Round 231: training_avg_loss=0.4235, training_avg_wrong_conf=0.6316
Round 232: training_avg_loss=0.3749, training_avg_wrong_conf=0.6229
Round 233: training_avg_loss=0.3455, training_avg_wrong_conf=0.6369
Round 234: training_avg_loss=0.3844, training_avg_wrong_conf=0.6350
Round 235: training_avg_loss=0.3413, training_avg_wrong_conf=0.6464
Round 236: training_avg_loss=0.3391, training_avg_wrong_conf=0.6454
Round 237: training_avg_loss=0.2961, training_avg_wrong_conf=0.6601
Round 238: training_avg_loss=0.3891, training_avg_wrong_conf=0.6356
Round 239: training_avg_loss=0.3592, training_avg_wrong_conf=0.6361
Round 240: training_avg_loss=0.4146, training_avg_wrong_conf=0.6293
Round 241: training_avg_loss=0.3375, training_avg_wrong_conf=0.6450
Round 242: training_avg_loss=0.3367, training_avg_wrong_conf=0.6466
Round 243: training_avg_loss=0.3710, training_avg_wrong_conf=0.6423
Round 244: training_avg_loss=0.3351, training_avg_wrong_conf=0.6484
Round 245: training_avg_loss=0.3346, training_avg_wrong_conf=0.6476
Round 246: training_avg_loss=0.4130, training_avg_wrong_conf=0.6462
Round 247: training_avg_loss=0.3311, training_avg_wrong_conf=0.6475
Round 248: training_avg_loss=0.3306, training_avg_wrong_conf=0.6504
Round 249: training_avg_loss=0.3179, training_avg_wrong_conf=0.6885
Round 250: training_avg_loss=0.3759, training_avg_wrong_conf=0.6412
Round 251: training_avg_loss=0.3451, training_avg_wrong_conf=0.6425
Round 252: training_avg_loss=0.3041, training_avg_wrong_conf=0.6409
Round 253: training_avg_loss=0.3709, training_avg_wrong_conf=0.6277
Round 254: training_avg_loss=0.3485, training_avg_wrong_conf=0.6381
Round 255: training_avg_loss=0.4485, training_avg_wrong_conf=0.6311
Round 256: training_avg_loss=0.3324, training_avg_wrong_conf=0.6472
Round 257: training_avg_loss=0.3315, training_avg_wrong_conf=0.6490
Round 258: training_avg_loss=0.3174, training_avg_wrong_conf=0.6619
Round 259: training_avg_loss=0.3441, training_avg_wrong_conf=0.6358
Round 260: training_avg_loss=0.3389, training_avg_wrong_conf=0.6419
Round 261: training_avg_loss=0.3073, training_avg_wrong_conf=0.6652
Round 262: training_avg_loss=0.4103, training_avg_wrong_conf=0.6385
Round 263: training_avg_loss=0.3613, training_avg_wrong_conf=0.6342
Round 264: training_avg_loss=0.3773, training_avg_wrong_conf=0.6464
Round 265: training_avg_loss=0.3434, training_avg_wrong_conf=0.6420
Round 266: training_avg_loss=0.3397, training_avg_wrong_conf=0.6413
Round 267: training_avg_loss=0.3310, training_avg_wrong_conf=0.6663
Round 268: training_avg_loss=0.4009, training_avg_wrong_conf=0.6359
Round 269: training_avg_loss=0.3542, training_avg_wrong_conf=0.6375
Round 270: training_avg_loss=0.3701, training_avg_wrong_conf=0.6551
Round 271: training_avg_loss=0.3675, training_avg_wrong_conf=0.6321
Round 272: training_avg_loss=0.3525, training_avg_wrong_conf=0.6343
Round 273: training_avg_loss=0.3723, training_avg_wrong_conf=0.6396
Round 274: training_avg_loss=0.3453, training_avg_wrong_conf=0.6403
Round 275: training_avg_loss=0.3416, training_avg_wrong_conf=0.6431
Round 276: training_avg_loss=0.4061, training_avg_wrong_conf=0.6442
Round 277: training_avg_loss=0.3375, training_avg_wrong_conf=0.6460
Round 278: training_avg_loss=0.3344, training_avg_wrong_conf=0.6457
Round 279: training_avg_loss=0.3196, training_avg_wrong_conf=0.6690
Round 280: training_avg_loss=0.3532, training_avg_wrong_conf=0.6339
Round 281: training_avg_loss=0.3430, training_avg_wrong_conf=0.6400
Round 282: training_avg_loss=0.3977, training_avg_wrong_conf=0.6304
Round 283: training_avg_loss=0.3340, training_avg_wrong_conf=0.6444
Round 284: training_avg_loss=0.3340, training_avg_wrong_conf=0.6473
Round 285: training_avg_loss=0.4110, training_avg_wrong_conf=0.6422
Round 286: training_avg_loss=0.3318, training_avg_wrong_conf=0.6503
Round 287: training_avg_loss=0.3313, training_avg_wrong_conf=0.6494
Round 288: training_avg_loss=0.4140, training_avg_wrong_conf=0.6381
Round 289: training_avg_loss=0.3287, training_avg_wrong_conf=0.6489
Round 290: training_avg_loss=0.3278, training_avg_wrong_conf=0.6498
Round 291: training_avg_loss=0.3794, training_avg_wrong_conf=0.6633
Round 292: training_avg_loss=0.3649, training_avg_wrong_conf=0.6427
Round 293: training_avg_loss=0.3465, training_avg_wrong_conf=0.6371
Round 294: training_avg_loss=0.4224, training_avg_wrong_conf=0.6238
Round 295: training_avg_loss=0.3291, training_avg_wrong_conf=0.6424
Round 296: training_avg_loss=0.3284, training_avg_wrong_conf=0.6469
Round 297: training_avg_loss=0.4077, training_avg_wrong_conf=0.6403
Round 298: training_avg_loss=0.3277, training_avg_wrong_conf=0.6481
Round 299: training_avg_loss=0.3289, training_avg_wrong_conf=0.6483
Round 300: training_avg_loss=0.3098, training_avg_wrong_conf=0.6613
