Round 1: training_avg_loss=1.4893, training_avg_wrong_conf=0.2985
Round 89: training_avg_loss=0.3687, training_avg_wrong_conf=0.6192
Round 90: training_avg_loss=0.4040, training_avg_wrong_conf=0.6131
Round 91: training_avg_loss=0.3676, training_avg_wrong_conf=0.6178
Round 92: training_avg_loss=0.3692, training_avg_wrong_conf=0.6193
Round 93: training_avg_loss=0.4030, training_avg_wrong_conf=0.6120
Round 94: training_avg_loss=0.3678, training_avg_wrong_conf=0.6188
Round 95: training_avg_loss=0.3680, training_avg_wrong_conf=0.6186
Round 96: training_avg_loss=0.3717, training_avg_wrong_conf=0.6176
Round 97: training_avg_loss=0.3685, training_avg_wrong_conf=0.6180
Round 98: training_avg_loss=0.3698, training_avg_wrong_conf=0.6169
Round 99: training_avg_loss=0.3953, training_avg_wrong_conf=0.6158
Round 100: training_avg_loss=0.3655, training_avg_wrong_conf=0.6203
Round 101: training_avg_loss=0.3667, training_avg_wrong_conf=0.6213
Round 102: training_avg_loss=0.3720, training_avg_wrong_conf=0.6204
Round 103: training_avg_loss=0.3681, training_avg_wrong_conf=0.6195
Round 104: training_avg_loss=0.3684, training_avg_wrong_conf=0.6179
Round 105: training_avg_loss=0.3832, training_avg_wrong_conf=0.6113
Round 106: training_avg_loss=0.3682, training_avg_wrong_conf=0.6178
Round 107: training_avg_loss=0.3686, training_avg_wrong_conf=0.6178
Round 108: training_avg_loss=0.4177, training_avg_wrong_conf=0.6072
Round 109: training_avg_loss=0.3647, training_avg_wrong_conf=0.6215
Round 110: training_avg_loss=0.3648, training_avg_wrong_conf=0.6197
Round 111: training_avg_loss=0.3988, training_avg_wrong_conf=0.6099
Round 112: training_avg_loss=0.3642, training_avg_wrong_conf=0.6217
Round 113: training_avg_loss=0.3657, training_avg_wrong_conf=0.6207
Round 114: training_avg_loss=0.3865, training_avg_wrong_conf=0.6187
Round 115: training_avg_loss=0.3638, training_avg_wrong_conf=0.6209
Round 116: training_avg_loss=0.3653, training_avg_wrong_conf=0.6209
Round 117: training_avg_loss=0.3718, training_avg_wrong_conf=0.6205
Round 118: training_avg_loss=0.3668, training_avg_wrong_conf=0.6213
Round 119: training_avg_loss=0.3683, training_avg_wrong_conf=0.6205
Round 120: training_avg_loss=0.3940, training_avg_wrong_conf=0.6202
Round 121: training_avg_loss=0.3654, training_avg_wrong_conf=0.6213
Round 122: training_avg_loss=0.3658, training_avg_wrong_conf=0.6223
Round 123: training_avg_loss=0.4158, training_avg_wrong_conf=0.6149
Round 124: training_avg_loss=0.3623, training_avg_wrong_conf=0.6227
Round 125: training_avg_loss=0.3639, training_avg_wrong_conf=0.6219
Round 126: training_avg_loss=0.4010, training_avg_wrong_conf=0.6188
Round 127: training_avg_loss=0.3626, training_avg_wrong_conf=0.6237
Round 128: training_avg_loss=0.3646, training_avg_wrong_conf=0.6226
Round 129: training_avg_loss=0.3679, training_avg_wrong_conf=0.6252
Round 130: training_avg_loss=0.3668, training_avg_wrong_conf=0.6192
Round 131: training_avg_loss=0.3668, training_avg_wrong_conf=0.6199
Round 132: training_avg_loss=0.3668, training_avg_wrong_conf=0.6207
Round 133: training_avg_loss=0.3668, training_avg_wrong_conf=0.6209
Round 134: training_avg_loss=0.3681, training_avg_wrong_conf=0.6205
Round 135: training_avg_loss=0.3692, training_avg_wrong_conf=0.6318
Round 136: training_avg_loss=0.3713, training_avg_wrong_conf=0.6202
Round 137: training_avg_loss=0.3689, training_avg_wrong_conf=0.6211
Round 138: training_avg_loss=0.3923, training_avg_wrong_conf=0.6179
Round 139: training_avg_loss=0.3657, training_avg_wrong_conf=0.6232
Round 140: training_avg_loss=0.3669, training_avg_wrong_conf=0.6217
Round 141: training_avg_loss=0.3901, training_avg_wrong_conf=0.6152
Round 142: training_avg_loss=0.3645, training_avg_wrong_conf=0.6198
Round 143: training_avg_loss=0.3650, training_avg_wrong_conf=0.6227
Round 144: training_avg_loss=0.3685, training_avg_wrong_conf=0.6241
Round 145: training_avg_loss=0.3678, training_avg_wrong_conf=0.6220
Round 146: training_avg_loss=0.3676, training_avg_wrong_conf=0.6225
Round 147: training_avg_loss=0.3987, training_avg_wrong_conf=0.6215
Round 148: training_avg_loss=0.3637, training_avg_wrong_conf=0.6256
Round 149: training_avg_loss=0.3647, training_avg_wrong_conf=0.6257
Round 150: training_avg_loss=0.3901, training_avg_wrong_conf=0.6275
Round 151: training_avg_loss=0.3626, training_avg_wrong_conf=0.6268
Round 152: training_avg_loss=0.3636, training_avg_wrong_conf=0.6256
Round 153: training_avg_loss=0.4229, training_avg_wrong_conf=0.6192
Round 154: training_avg_loss=0.3608, training_avg_wrong_conf=0.6271
Round 155: training_avg_loss=0.3619, training_avg_wrong_conf=0.6263
Round 156: training_avg_loss=0.3871, training_avg_wrong_conf=0.6211
Round 157: training_avg_loss=0.3628, training_avg_wrong_conf=0.6264
Round 158: training_avg_loss=0.3635, training_avg_wrong_conf=0.6277
Round 159: training_avg_loss=0.3816, training_avg_wrong_conf=0.6225
Round 160: training_avg_loss=0.3631, training_avg_wrong_conf=0.6290
Round 161: training_avg_loss=0.3622, training_avg_wrong_conf=0.6274
Round 162: training_avg_loss=0.3669, training_avg_wrong_conf=0.6255
Round 163: training_avg_loss=0.3631, training_avg_wrong_conf=0.6285
Round 164: training_avg_loss=0.3627, training_avg_wrong_conf=0.6273
Round 165: training_avg_loss=0.3893, training_avg_wrong_conf=0.6227
Round 166: training_avg_loss=0.3608, training_avg_wrong_conf=0.6272
Round 167: training_avg_loss=0.3621, training_avg_wrong_conf=0.6291
Round 168: training_avg_loss=0.3899, training_avg_wrong_conf=0.6237
Round 169: training_avg_loss=0.3612, training_avg_wrong_conf=0.6287
Round 170: training_avg_loss=0.3614, training_avg_wrong_conf=0.6294
Round 171: training_avg_loss=0.3617, training_avg_wrong_conf=0.6297
Round 172: training_avg_loss=0.3603, training_avg_wrong_conf=0.6307
Round 173: training_avg_loss=0.3611, training_avg_wrong_conf=0.6310
Round 174: training_avg_loss=0.3856, training_avg_wrong_conf=0.6263
Round 175: training_avg_loss=0.3593, training_avg_wrong_conf=0.6324
Round 176: training_avg_loss=0.3589, training_avg_wrong_conf=0.6323
Round 177: training_avg_loss=0.3889, training_avg_wrong_conf=0.6224
Round 178: training_avg_loss=0.3560, training_avg_wrong_conf=0.6320
Round 179: training_avg_loss=0.3559, training_avg_wrong_conf=0.6346
Round 180: training_avg_loss=0.3799, training_avg_wrong_conf=0.6336
Round 181: training_avg_loss=0.3540, training_avg_wrong_conf=0.6359
Round 182: training_avg_loss=0.3535, training_avg_wrong_conf=0.6375
Round 183: training_avg_loss=0.3563, training_avg_wrong_conf=0.6381
Round 184: training_avg_loss=0.3519, training_avg_wrong_conf=0.6390
Round 185: training_avg_loss=0.3525, training_avg_wrong_conf=0.6403
Round 186: training_avg_loss=0.3859, training_avg_wrong_conf=0.6330
Round 187: training_avg_loss=0.3495, training_avg_wrong_conf=0.6392
Round 188: training_avg_loss=0.3499, training_avg_wrong_conf=0.6409
Round 189: training_avg_loss=0.3521, training_avg_wrong_conf=0.6420
Round 190: training_avg_loss=0.3497, training_avg_wrong_conf=0.6416
Round 191: training_avg_loss=0.3482, training_avg_wrong_conf=0.6422
Round 192: training_avg_loss=0.3784, training_avg_wrong_conf=0.6364
Round 193: training_avg_loss=0.3463, training_avg_wrong_conf=0.6448
Round 194: training_avg_loss=0.3468, training_avg_wrong_conf=0.6437
Round 195: training_avg_loss=0.3697, training_avg_wrong_conf=0.6400
Round 196: training_avg_loss=0.3460, training_avg_wrong_conf=0.6446
Round 197: training_avg_loss=0.3459, training_avg_wrong_conf=0.6461
Round 198: training_avg_loss=0.3821, training_avg_wrong_conf=0.6415
Round 199: training_avg_loss=0.3430, training_avg_wrong_conf=0.6479
Round 200: training_avg_loss=0.3427, training_avg_wrong_conf=0.6463
Round 201: training_avg_loss=0.3471, training_avg_wrong_conf=0.6453
Round 202: training_avg_loss=0.3438, training_avg_wrong_conf=0.6441
Round 203: training_avg_loss=0.3437, training_avg_wrong_conf=0.6452
Round 204: training_avg_loss=0.3731, training_avg_wrong_conf=0.6421
Round 205: training_avg_loss=0.3434, training_avg_wrong_conf=0.6465
Round 206: training_avg_loss=0.3431, training_avg_wrong_conf=0.6467
Round 207: training_avg_loss=0.3651, training_avg_wrong_conf=0.6458
Round 208: training_avg_loss=0.3392, training_avg_wrong_conf=0.6453
Round 209: training_avg_loss=0.3416, training_avg_wrong_conf=0.6454
Round 210: training_avg_loss=0.3834, training_avg_wrong_conf=0.6415
Round 211: training_avg_loss=0.3383, training_avg_wrong_conf=0.6481
Round 212: training_avg_loss=0.3391, training_avg_wrong_conf=0.6478
Round 213: training_avg_loss=0.3420, training_avg_wrong_conf=0.6466
Round 214: training_avg_loss=0.3401, training_avg_wrong_conf=0.6457
Round 215: training_avg_loss=0.3418, training_avg_wrong_conf=0.6477
Round 216: training_avg_loss=0.3688, training_avg_wrong_conf=0.6418
Round 217: training_avg_loss=0.3373, training_avg_wrong_conf=0.6490
Round 218: training_avg_loss=0.3407, training_avg_wrong_conf=0.6504
Round 219: training_avg_loss=0.3709, training_avg_wrong_conf=0.6419
Round 220: training_avg_loss=0.3373, training_avg_wrong_conf=0.6487
Round 221: training_avg_loss=0.3413, training_avg_wrong_conf=0.6477
Round 222: training_avg_loss=0.3609, training_avg_wrong_conf=0.6435
Round 223: training_avg_loss=0.3378, training_avg_wrong_conf=0.6486
Round 224: training_avg_loss=0.3407, training_avg_wrong_conf=0.6468
Round 225: training_avg_loss=0.3679, training_avg_wrong_conf=0.6449
Round 226: training_avg_loss=0.3375, training_avg_wrong_conf=0.6494
Round 227: training_avg_loss=0.3381, training_avg_wrong_conf=0.6496
Round 228: training_avg_loss=0.3649, training_avg_wrong_conf=0.6421
Round 229: training_avg_loss=0.3372, training_avg_wrong_conf=0.6491
Round 230: training_avg_loss=0.3379, training_avg_wrong_conf=0.6492
Round 231: training_avg_loss=0.3663, training_avg_wrong_conf=0.6431
Round 232: training_avg_loss=0.3362, training_avg_wrong_conf=0.6494
Round 233: training_avg_loss=0.3387, training_avg_wrong_conf=0.6476
Round 234: training_avg_loss=0.3550, training_avg_wrong_conf=0.6496
Round 235: training_avg_loss=0.3352, training_avg_wrong_conf=0.6479
Round 236: training_avg_loss=0.3388, training_avg_wrong_conf=0.6492
Round 237: training_avg_loss=0.3674, training_avg_wrong_conf=0.6442
Round 238: training_avg_loss=0.3370, training_avg_wrong_conf=0.6502
Round 239: training_avg_loss=0.3385, training_avg_wrong_conf=0.6501
Round 240: training_avg_loss=0.3409, training_avg_wrong_conf=0.6482
Round 241: training_avg_loss=0.3362, training_avg_wrong_conf=0.6499
Round 242: training_avg_loss=0.3376, training_avg_wrong_conf=0.6490
Round 243: training_avg_loss=0.3622, training_avg_wrong_conf=0.6442
Round 244: training_avg_loss=0.3383, training_avg_wrong_conf=0.6502
Round 245: training_avg_loss=0.3394, training_avg_wrong_conf=0.6505
Round 246: training_avg_loss=0.3789, training_avg_wrong_conf=0.6454
Round 247: training_avg_loss=0.3349, training_avg_wrong_conf=0.6509
Round 248: training_avg_loss=0.3365, training_avg_wrong_conf=0.6507
Round 249: training_avg_loss=0.3679, training_avg_wrong_conf=0.6461
Round 250: training_avg_loss=0.3361, training_avg_wrong_conf=0.6515
Round 251: training_avg_loss=0.3387, training_avg_wrong_conf=0.6516
Round 252: training_avg_loss=0.3417, training_avg_wrong_conf=0.6499
Round 253: training_avg_loss=0.3384, training_avg_wrong_conf=0.6484
Round 254: training_avg_loss=0.3397, training_avg_wrong_conf=0.6488
Round 255: training_avg_loss=0.3413, training_avg_wrong_conf=0.6485
Round 256: training_avg_loss=0.3392, training_avg_wrong_conf=0.6497
Round 257: training_avg_loss=0.3435, training_avg_wrong_conf=0.6495
Round 258: training_avg_loss=0.3444, training_avg_wrong_conf=0.6494
Round 259: training_avg_loss=0.3405, training_avg_wrong_conf=0.6496
Round 260: training_avg_loss=0.3421, training_avg_wrong_conf=0.6501
Round 261: training_avg_loss=0.3435, training_avg_wrong_conf=0.6493
Round 262: training_avg_loss=0.3400, training_avg_wrong_conf=0.6519
Round 263: training_avg_loss=0.3416, training_avg_wrong_conf=0.6492
Round 264: training_avg_loss=0.3718, training_avg_wrong_conf=0.6434
Round 265: training_avg_loss=0.3387, training_avg_wrong_conf=0.6510
Round 266: training_avg_loss=0.3398, training_avg_wrong_conf=0.6517
Round 267: training_avg_loss=0.3539, training_avg_wrong_conf=0.6510
Round 268: training_avg_loss=0.3377, training_avg_wrong_conf=0.6526
Round 269: training_avg_loss=0.3399, training_avg_wrong_conf=0.6500
Round 270: training_avg_loss=0.3660, training_avg_wrong_conf=0.6452
Round 271: training_avg_loss=0.3393, training_avg_wrong_conf=0.6515
Round 272: training_avg_loss=0.3416, training_avg_wrong_conf=0.6508
Round 273: training_avg_loss=0.3587, training_avg_wrong_conf=0.6481
Round 274: training_avg_loss=0.3401, training_avg_wrong_conf=0.6516
Round 275: training_avg_loss=0.3415, training_avg_wrong_conf=0.6510
Round 276: training_avg_loss=0.3648, training_avg_wrong_conf=0.6456
Round 277: training_avg_loss=0.3429, training_avg_wrong_conf=0.6512
Round 278: training_avg_loss=0.3425, training_avg_wrong_conf=0.6497
Round 279: training_avg_loss=0.3439, training_avg_wrong_conf=0.6508
Round 280: training_avg_loss=0.3431, training_avg_wrong_conf=0.6520
Round 281: training_avg_loss=0.3454, training_avg_wrong_conf=0.6498
Round 282: training_avg_loss=0.3441, training_avg_wrong_conf=0.6466
Round 283: training_avg_loss=0.3433, training_avg_wrong_conf=0.6489
Round 284: training_avg_loss=0.3460, training_avg_wrong_conf=0.6494
Round 285: training_avg_loss=0.3414, training_avg_wrong_conf=0.6574
Round 286: training_avg_loss=0.3477, training_avg_wrong_conf=0.6494
Round 287: training_avg_loss=0.3481, training_avg_wrong_conf=0.6484
Round 288: training_avg_loss=0.3536, training_avg_wrong_conf=0.6490
Round 289: training_avg_loss=0.3438, training_avg_wrong_conf=0.6502
Round 290: training_avg_loss=0.3460, training_avg_wrong_conf=0.6504
Round 291: training_avg_loss=0.3767, training_avg_wrong_conf=0.6428
Round 292: training_avg_loss=0.3445, training_avg_wrong_conf=0.6500
Round 293: training_avg_loss=0.3471, training_avg_wrong_conf=0.6493
Round 294: training_avg_loss=0.3768, training_avg_wrong_conf=0.6429
Round 295: training_avg_loss=0.3456, training_avg_wrong_conf=0.6490
Round 296: training_avg_loss=0.3459, training_avg_wrong_conf=0.6505
Round 297: training_avg_loss=0.3516, training_avg_wrong_conf=0.6520
Round 298: training_avg_loss=0.3473, training_avg_wrong_conf=0.6502
Round 299: training_avg_loss=0.3496, training_avg_wrong_conf=0.6479
Round 300: training_avg_loss=0.3516, training_avg_wrong_conf=0.6509
