Round 1: training_avg_loss=0.4168, training_avg_wrong_conf=0.3992
Round 55: training_avg_loss=0.0167, training_avg_wrong_conf=0.7589
Round 56: training_avg_loss=0.0164, training_avg_wrong_conf=0.7590
Round 57: training_avg_loss=0.0132, training_avg_wrong_conf=0.7579
Round 58: training_avg_loss=0.0173, training_avg_wrong_conf=0.7623
Round 59: training_avg_loss=0.0162, training_avg_wrong_conf=0.7555
Round 60: training_avg_loss=0.0133, training_avg_wrong_conf=0.7566
Round 61: training_avg_loss=0.0166, training_avg_wrong_conf=0.7622
Round 62: training_avg_loss=0.0157, training_avg_wrong_conf=0.7576
Round 63: training_avg_loss=0.0149, training_avg_wrong_conf=0.7543
Round 64: training_avg_loss=0.0158, training_avg_wrong_conf=0.7631
Round 65: training_avg_loss=0.0153, training_avg_wrong_conf=0.7616
Round 66: training_avg_loss=0.0112, training_avg_wrong_conf=0.7634
Round 67: training_avg_loss=0.0169, training_avg_wrong_conf=0.7686
Round 68: training_avg_loss=0.0153, training_avg_wrong_conf=0.7604
Round 69: training_avg_loss=0.0129, training_avg_wrong_conf=0.7639
Round 70: training_avg_loss=0.0155, training_avg_wrong_conf=0.7638
Round 71: training_avg_loss=0.0149, training_avg_wrong_conf=0.7618
Round 72: training_avg_loss=0.0109, training_avg_wrong_conf=0.7693
Round 73: training_avg_loss=0.0166, training_avg_wrong_conf=0.7715
Round 74: training_avg_loss=0.0149, training_avg_wrong_conf=0.7652
Round 75: training_avg_loss=0.0123, training_avg_wrong_conf=0.7600
Round 76: training_avg_loss=0.0155, training_avg_wrong_conf=0.7604
Round 77: training_avg_loss=0.0144, training_avg_wrong_conf=0.7650
Round 78: training_avg_loss=0.0127, training_avg_wrong_conf=0.7558
Round 79: training_avg_loss=0.0149, training_avg_wrong_conf=0.7711
Round 80: training_avg_loss=0.0142, training_avg_wrong_conf=0.7679
Round 81: training_avg_loss=0.0130, training_avg_wrong_conf=0.7520
Round 82: training_avg_loss=0.0141, training_avg_wrong_conf=0.7655
Round 83: training_avg_loss=0.0139, training_avg_wrong_conf=0.7633
Round 84: training_avg_loss=0.0121, training_avg_wrong_conf=0.7534
Round 85: training_avg_loss=0.0148, training_avg_wrong_conf=0.7685
Round 86: training_avg_loss=0.0138, training_avg_wrong_conf=0.7647
Round 87: training_avg_loss=0.0126, training_avg_wrong_conf=0.7503
Round 88: training_avg_loss=0.0142, training_avg_wrong_conf=0.7666
Round 89: training_avg_loss=0.0136, training_avg_wrong_conf=0.7679
Round 90: training_avg_loss=0.0113, training_avg_wrong_conf=0.7632
Round 91: training_avg_loss=0.0143, training_avg_wrong_conf=0.7708
Round 92: training_avg_loss=0.0136, training_avg_wrong_conf=0.7674
Round 93: training_avg_loss=0.0119, training_avg_wrong_conf=0.7718
Round 94: training_avg_loss=0.0140, training_avg_wrong_conf=0.7694
Round 95: training_avg_loss=0.0134, training_avg_wrong_conf=0.7697
Round 96: training_avg_loss=0.0107, training_avg_wrong_conf=0.7637
Round 97: training_avg_loss=0.0148, training_avg_wrong_conf=0.7668
Round 98: training_avg_loss=0.0135, training_avg_wrong_conf=0.7707
Round 99: training_avg_loss=0.0143, training_avg_wrong_conf=0.7688
Round 100: training_avg_loss=0.0131, training_avg_wrong_conf=0.7811
Round 101: training_avg_loss=0.0131, training_avg_wrong_conf=0.7742
Round 102: training_avg_loss=0.0101, training_avg_wrong_conf=0.7716
Round 103: training_avg_loss=0.0143, training_avg_wrong_conf=0.7752
Round 104: training_avg_loss=0.0133, training_avg_wrong_conf=0.7751
Round 105: training_avg_loss=0.0127, training_avg_wrong_conf=0.7580
Round 106: training_avg_loss=0.0136, training_avg_wrong_conf=0.7763
Round 107: training_avg_loss=0.0130, training_avg_wrong_conf=0.7759
Round 108: training_avg_loss=0.0121, training_avg_wrong_conf=0.7703
Round 109: training_avg_loss=0.0133, training_avg_wrong_conf=0.7760
Round 110: training_avg_loss=0.0129, training_avg_wrong_conf=0.7788
Round 111: training_avg_loss=0.0098, training_avg_wrong_conf=0.7706
Round 112: training_avg_loss=0.0143, training_avg_wrong_conf=0.7785
Round 113: training_avg_loss=0.0130, training_avg_wrong_conf=0.7737
Round 114: training_avg_loss=0.0106, training_avg_wrong_conf=0.7697
Round 115: training_avg_loss=0.0137, training_avg_wrong_conf=0.7772
Round 116: training_avg_loss=0.0129, training_avg_wrong_conf=0.7766
Round 117: training_avg_loss=0.0097, training_avg_wrong_conf=0.7835
Round 118: training_avg_loss=0.0147, training_avg_wrong_conf=0.7841
Round 119: training_avg_loss=0.0131, training_avg_wrong_conf=0.7798
Round 120: training_avg_loss=0.0128, training_avg_wrong_conf=0.7630
Round 121: training_avg_loss=0.0133, training_avg_wrong_conf=0.7766
Round 122: training_avg_loss=0.0128, training_avg_wrong_conf=0.7768
Round 123: training_avg_loss=0.0125, training_avg_wrong_conf=0.7725
Round 124: training_avg_loss=0.0128, training_avg_wrong_conf=0.7763
Round 125: training_avg_loss=0.0127, training_avg_wrong_conf=0.7801
Round 126: training_avg_loss=0.0101, training_avg_wrong_conf=0.7924
Round 127: training_avg_loss=0.0140, training_avg_wrong_conf=0.7851
Round 128: training_avg_loss=0.0129, training_avg_wrong_conf=0.7800
Round 129: training_avg_loss=0.0120, training_avg_wrong_conf=0.7878
Round 130: training_avg_loss=0.0132, training_avg_wrong_conf=0.7759
Round 131: training_avg_loss=0.0127, training_avg_wrong_conf=0.7784
Round 132: training_avg_loss=0.0101, training_avg_wrong_conf=0.7989
Round 133: training_avg_loss=0.0137, training_avg_wrong_conf=0.7831
Round 134: training_avg_loss=0.0128, training_avg_wrong_conf=0.7899
Round 135: training_avg_loss=0.0088, training_avg_wrong_conf=0.7863
Round 136: training_avg_loss=0.0140, training_avg_wrong_conf=0.7870
Round 137: training_avg_loss=0.0129, training_avg_wrong_conf=0.7898
Round 138: training_avg_loss=0.0133, training_avg_wrong_conf=0.7866
Round 139: training_avg_loss=0.0128, training_avg_wrong_conf=0.7767
Round 140: training_avg_loss=0.0126, training_avg_wrong_conf=0.7887
Round 141: training_avg_loss=0.0089, training_avg_wrong_conf=0.7922
Round 142: training_avg_loss=0.0141, training_avg_wrong_conf=0.7843
Round 143: training_avg_loss=0.0128, training_avg_wrong_conf=0.7896
Round 144: training_avg_loss=0.0120, training_avg_wrong_conf=0.8037
Round 145: training_avg_loss=0.0127, training_avg_wrong_conf=0.7790
Round 146: training_avg_loss=0.0125, training_avg_wrong_conf=0.7938
Round 147: training_avg_loss=0.0098, training_avg_wrong_conf=0.8070
Round 148: training_avg_loss=0.0136, training_avg_wrong_conf=0.7897
Round 149: training_avg_loss=0.0126, training_avg_wrong_conf=0.7940
Round 150: training_avg_loss=0.0115, training_avg_wrong_conf=0.8026
Round 151: training_avg_loss=0.0129, training_avg_wrong_conf=0.8030
Round 152: training_avg_loss=0.0125, training_avg_wrong_conf=0.7971
Round 153: training_avg_loss=0.0125, training_avg_wrong_conf=0.7924
Round 154: training_avg_loss=0.0132, training_avg_wrong_conf=0.8000
Round 155: training_avg_loss=0.0125, training_avg_wrong_conf=0.8002
Round 156: training_avg_loss=0.0118, training_avg_wrong_conf=0.7998
Round 157: training_avg_loss=0.0127, training_avg_wrong_conf=0.8010
Round 158: training_avg_loss=0.0125, training_avg_wrong_conf=0.7977
Round 159: training_avg_loss=0.0127, training_avg_wrong_conf=0.8109
Round 160: training_avg_loss=0.0128, training_avg_wrong_conf=0.7951
Round 161: training_avg_loss=0.0124, training_avg_wrong_conf=0.7956
Round 162: training_avg_loss=0.0147, training_avg_wrong_conf=0.8146
Round 163: training_avg_loss=0.0125, training_avg_wrong_conf=0.7910
Round 164: training_avg_loss=0.0122, training_avg_wrong_conf=0.7971
Round 165: training_avg_loss=0.0149, training_avg_wrong_conf=0.8099
Round 166: training_avg_loss=0.0122, training_avg_wrong_conf=0.8047
Round 167: training_avg_loss=0.0121, training_avg_wrong_conf=0.8026
Round 168: training_avg_loss=0.0130, training_avg_wrong_conf=0.8176
Round 169: training_avg_loss=0.0122, training_avg_wrong_conf=0.8080
Round 170: training_avg_loss=0.0121, training_avg_wrong_conf=0.8097
Round 171: training_avg_loss=0.0102, training_avg_wrong_conf=0.8009
Round 172: training_avg_loss=0.0131, training_avg_wrong_conf=0.8068
Round 173: training_avg_loss=0.0122, training_avg_wrong_conf=0.8023
Round 174: training_avg_loss=0.0113, training_avg_wrong_conf=0.8196
Round 175: training_avg_loss=0.0126, training_avg_wrong_conf=0.8100
Round 176: training_avg_loss=0.0121, training_avg_wrong_conf=0.8025
Round 177: training_avg_loss=0.0103, training_avg_wrong_conf=0.8250
Round 178: training_avg_loss=0.0129, training_avg_wrong_conf=0.7983
Round 179: training_avg_loss=0.0122, training_avg_wrong_conf=0.8004
Round 180: training_avg_loss=0.0124, training_avg_wrong_conf=0.7952
Round 181: training_avg_loss=0.0126, training_avg_wrong_conf=0.7950
Round 182: training_avg_loss=0.0121, training_avg_wrong_conf=0.8009
Round 183: training_avg_loss=0.0121, training_avg_wrong_conf=0.8191
Round 184: training_avg_loss=0.0125, training_avg_wrong_conf=0.7990
Round 185: training_avg_loss=0.0122, training_avg_wrong_conf=0.8031
Round 186: training_avg_loss=0.0101, training_avg_wrong_conf=0.7956
Round 187: training_avg_loss=0.0132, training_avg_wrong_conf=0.8174
Round 188: training_avg_loss=0.0122, training_avg_wrong_conf=0.7984
Round 189: training_avg_loss=0.0123, training_avg_wrong_conf=0.8204
Round 190: training_avg_loss=0.0125, training_avg_wrong_conf=0.7977
Round 191: training_avg_loss=0.0122, training_avg_wrong_conf=0.8045
Round 192: training_avg_loss=0.0123, training_avg_wrong_conf=0.8089
Round 193: training_avg_loss=0.0126, training_avg_wrong_conf=0.8179
Round 194: training_avg_loss=0.0122, training_avg_wrong_conf=0.8073
Round 195: training_avg_loss=0.0107, training_avg_wrong_conf=0.8030
Round 196: training_avg_loss=0.0129, training_avg_wrong_conf=0.8134
Round 197: training_avg_loss=0.0122, training_avg_wrong_conf=0.8063
Round 198: training_avg_loss=0.0122, training_avg_wrong_conf=0.8199
Round 199: training_avg_loss=0.0125, training_avg_wrong_conf=0.8052
Round 200: training_avg_loss=0.0122, training_avg_wrong_conf=0.8159
Round 201: training_avg_loss=0.0116, training_avg_wrong_conf=0.8150
Round 202: training_avg_loss=0.0124, training_avg_wrong_conf=0.8062
Round 203: training_avg_loss=0.0122, training_avg_wrong_conf=0.8118
Round 204: training_avg_loss=0.0108, training_avg_wrong_conf=0.8192
Round 205: training_avg_loss=0.0129, training_avg_wrong_conf=0.8143
Round 206: training_avg_loss=0.0122, training_avg_wrong_conf=0.8193
Round 207: training_avg_loss=0.0141, training_avg_wrong_conf=0.8182
Round 208: training_avg_loss=0.0120, training_avg_wrong_conf=0.8099
Round 209: training_avg_loss=0.0120, training_avg_wrong_conf=0.8204
Round 210: training_avg_loss=0.0110, training_avg_wrong_conf=0.8259
Round 211: training_avg_loss=0.0130, training_avg_wrong_conf=0.8090
Round 212: training_avg_loss=0.0122, training_avg_wrong_conf=0.8126
Round 213: training_avg_loss=0.0107, training_avg_wrong_conf=0.7972
Round 214: training_avg_loss=0.0126, training_avg_wrong_conf=0.8111
Round 215: training_avg_loss=0.0121, training_avg_wrong_conf=0.8182
Round 216: training_avg_loss=0.0123, training_avg_wrong_conf=0.8030
Round 217: training_avg_loss=0.0124, training_avg_wrong_conf=0.8247
Round 218: training_avg_loss=0.0121, training_avg_wrong_conf=0.8204
Round 219: training_avg_loss=0.0125, training_avg_wrong_conf=0.8188
Round 220: training_avg_loss=0.0127, training_avg_wrong_conf=0.8025
Round 221: training_avg_loss=0.0121, training_avg_wrong_conf=0.8099
Round 222: training_avg_loss=0.0120, training_avg_wrong_conf=0.8248
Round 223: training_avg_loss=0.0121, training_avg_wrong_conf=0.8235
Round 224: training_avg_loss=0.0120, training_avg_wrong_conf=0.8278
Round 225: training_avg_loss=0.0104, training_avg_wrong_conf=0.8215
Round 226: training_avg_loss=0.0131, training_avg_wrong_conf=0.8124
Round 227: training_avg_loss=0.0121, training_avg_wrong_conf=0.8182
Round 228: training_avg_loss=0.0110, training_avg_wrong_conf=0.8238
Round 229: training_avg_loss=0.0125, training_avg_wrong_conf=0.8087
Round 230: training_avg_loss=0.0121, training_avg_wrong_conf=0.8244
Round 231: training_avg_loss=0.0093, training_avg_wrong_conf=0.8292
Round 232: training_avg_loss=0.0143, training_avg_wrong_conf=0.8072
Round 233: training_avg_loss=0.0123, training_avg_wrong_conf=0.8032
Round 234: training_avg_loss=0.0088, training_avg_wrong_conf=0.8305
Round 235: training_avg_loss=0.0128, training_avg_wrong_conf=0.8029
Round 236: training_avg_loss=0.0121, training_avg_wrong_conf=0.8113
Round 237: training_avg_loss=0.0122, training_avg_wrong_conf=0.8274
Round 238: training_avg_loss=0.0120, training_avg_wrong_conf=0.8295
Round 239: training_avg_loss=0.0119, training_avg_wrong_conf=0.8269
Round 240: training_avg_loss=0.0109, training_avg_wrong_conf=0.8305
Round 241: training_avg_loss=0.0127, training_avg_wrong_conf=0.8202
Round 242: training_avg_loss=0.0120, training_avg_wrong_conf=0.8250
Round 243: training_avg_loss=0.0142, training_avg_wrong_conf=0.8212
Round 244: training_avg_loss=0.0121, training_avg_wrong_conf=0.8429
Round 245: training_avg_loss=0.0119, training_avg_wrong_conf=0.8315
Round 246: training_avg_loss=0.0095, training_avg_wrong_conf=0.8352
Round 247: training_avg_loss=0.0125, training_avg_wrong_conf=0.8243
Round 248: training_avg_loss=0.0119, training_avg_wrong_conf=0.8283
Round 249: training_avg_loss=0.0124, training_avg_wrong_conf=0.8421
Round 250: training_avg_loss=0.0125, training_avg_wrong_conf=0.8109
Round 251: training_avg_loss=0.0119, training_avg_wrong_conf=0.8223
Round 252: training_avg_loss=0.0117, training_avg_wrong_conf=0.8247
Round 253: training_avg_loss=0.0123, training_avg_wrong_conf=0.8175
Round 254: training_avg_loss=0.0119, training_avg_wrong_conf=0.8233
Round 255: training_avg_loss=0.0109, training_avg_wrong_conf=0.8291
Round 256: training_avg_loss=0.0121, training_avg_wrong_conf=0.8158
Round 257: training_avg_loss=0.0119, training_avg_wrong_conf=0.8250
Round 258: training_avg_loss=0.0092, training_avg_wrong_conf=0.8211
Round 259: training_avg_loss=0.0130, training_avg_wrong_conf=0.8125
Round 260: training_avg_loss=0.0121, training_avg_wrong_conf=0.8181
Round 261: training_avg_loss=0.0101, training_avg_wrong_conf=0.8388
Round 262: training_avg_loss=0.0126, training_avg_wrong_conf=0.8305
Round 263: training_avg_loss=0.0120, training_avg_wrong_conf=0.8265
Round 264: training_avg_loss=0.0106, training_avg_wrong_conf=0.8142
Round 265: training_avg_loss=0.0123, training_avg_wrong_conf=0.8203
Round 266: training_avg_loss=0.0119, training_avg_wrong_conf=0.8237
Round 267: training_avg_loss=0.0129, training_avg_wrong_conf=0.8134
Round 268: training_avg_loss=0.0120, training_avg_wrong_conf=0.8308
Round 269: training_avg_loss=0.0119, training_avg_wrong_conf=0.8257
Round 270: training_avg_loss=0.0120, training_avg_wrong_conf=0.8158
Round 271: training_avg_loss=0.0124, training_avg_wrong_conf=0.8376
Round 272: training_avg_loss=0.0118, training_avg_wrong_conf=0.8293
Round 273: training_avg_loss=0.0112, training_avg_wrong_conf=0.8464
Round 274: training_avg_loss=0.0122, training_avg_wrong_conf=0.8219
Round 275: training_avg_loss=0.0118, training_avg_wrong_conf=0.8232
Round 276: training_avg_loss=0.0127, training_avg_wrong_conf=0.8163
Round 277: training_avg_loss=0.0119, training_avg_wrong_conf=0.8141
Round 278: training_avg_loss=0.0118, training_avg_wrong_conf=0.8233
Round 279: training_avg_loss=0.0104, training_avg_wrong_conf=0.8100
Round 280: training_avg_loss=0.0121, training_avg_wrong_conf=0.8227
Round 281: training_avg_loss=0.0118, training_avg_wrong_conf=0.8205
Round 282: training_avg_loss=0.0119, training_avg_wrong_conf=0.8149
Round 283: training_avg_loss=0.0122, training_avg_wrong_conf=0.8237
Round 284: training_avg_loss=0.0117, training_avg_wrong_conf=0.8239
Round 285: training_avg_loss=0.0101, training_avg_wrong_conf=0.8112
Round 286: training_avg_loss=0.0125, training_avg_wrong_conf=0.8288
Round 287: training_avg_loss=0.0118, training_avg_wrong_conf=0.8245
Round 288: training_avg_loss=0.0115, training_avg_wrong_conf=0.8117
Round 289: training_avg_loss=0.0117, training_avg_wrong_conf=0.8356
Round 290: training_avg_loss=0.0117, training_avg_wrong_conf=0.8239
Round 291: training_avg_loss=0.0126, training_avg_wrong_conf=0.8191
Round 292: training_avg_loss=0.0124, training_avg_wrong_conf=0.8203
Round 293: training_avg_loss=0.0117, training_avg_wrong_conf=0.8230
Round 294: training_avg_loss=0.0138, training_avg_wrong_conf=0.8333
Round 295: training_avg_loss=0.0114, training_avg_wrong_conf=0.8194
Round 296: training_avg_loss=0.0115, training_avg_wrong_conf=0.8265
Round 297: training_avg_loss=0.0127, training_avg_wrong_conf=0.8457
Round 298: training_avg_loss=0.0115, training_avg_wrong_conf=0.8210
Round 299: training_avg_loss=0.0115, training_avg_wrong_conf=0.8290
Round 300: training_avg_loss=0.0126, training_avg_wrong_conf=0.8207
