Round 1: training_avg_loss=0.4168, training_avg_wrong_conf=0.3992
Round 55: training_avg_loss=0.0178, training_avg_wrong_conf=0.7575
Round 56: training_avg_loss=0.0150, training_avg_wrong_conf=0.7586
Round 57: training_avg_loss=0.0174, training_avg_wrong_conf=0.7653
Round 58: training_avg_loss=0.0098, training_avg_wrong_conf=0.7522
Round 59: training_avg_loss=0.0183, training_avg_wrong_conf=0.7616
Round 60: training_avg_loss=0.0094, training_avg_wrong_conf=0.7533
Round 61: training_avg_loss=0.0203, training_avg_wrong_conf=0.7688
Round 62: training_avg_loss=0.0128, training_avg_wrong_conf=0.7557
Round 63: training_avg_loss=0.0193, training_avg_wrong_conf=0.7672
Round 64: training_avg_loss=0.0099, training_avg_wrong_conf=0.7481
Round 65: training_avg_loss=0.0192, training_avg_wrong_conf=0.7666
Round 66: training_avg_loss=0.0125, training_avg_wrong_conf=0.7512
Round 67: training_avg_loss=0.0183, training_avg_wrong_conf=0.7724
Round 68: training_avg_loss=0.0099, training_avg_wrong_conf=0.7670
Round 69: training_avg_loss=0.0221, training_avg_wrong_conf=0.7679
Round 70: training_avg_loss=0.0106, training_avg_wrong_conf=0.7137
Round 71: training_avg_loss=0.0191, training_avg_wrong_conf=0.7688
Round 72: training_avg_loss=0.0078, training_avg_wrong_conf=0.7615
Round 73: training_avg_loss=0.0215, training_avg_wrong_conf=0.7786
Round 74: training_avg_loss=0.0055, training_avg_wrong_conf=0.7453
Round 75: training_avg_loss=0.0231, training_avg_wrong_conf=0.7772
Round 76: training_avg_loss=0.0106, training_avg_wrong_conf=0.7522
Round 77: training_avg_loss=0.0176, training_avg_wrong_conf=0.7681
Round 78: training_avg_loss=0.0075, training_avg_wrong_conf=0.7722
Round 79: training_avg_loss=0.0218, training_avg_wrong_conf=0.7720
Round 80: training_avg_loss=0.0069, training_avg_wrong_conf=0.7397
Round 81: training_avg_loss=0.0230, training_avg_wrong_conf=0.7669
Round 82: training_avg_loss=0.0088, training_avg_wrong_conf=0.7156
Round 83: training_avg_loss=0.0180, training_avg_wrong_conf=0.7668
Round 84: training_avg_loss=0.0083, training_avg_wrong_conf=0.7430
Round 85: training_avg_loss=0.0188, training_avg_wrong_conf=0.7753
Round 86: training_avg_loss=0.0083, training_avg_wrong_conf=0.7656
Round 87: training_avg_loss=0.0229, training_avg_wrong_conf=0.7717
Round 88: training_avg_loss=0.0096, training_avg_wrong_conf=0.7290
Round 89: training_avg_loss=0.0216, training_avg_wrong_conf=0.7671
Round 90: training_avg_loss=0.0096, training_avg_wrong_conf=0.7468
Round 91: training_avg_loss=0.0214, training_avg_wrong_conf=0.7626
Round 92: training_avg_loss=0.0149, training_avg_wrong_conf=0.7488
Round 93: training_avg_loss=0.0171, training_avg_wrong_conf=0.7627
Round 94: training_avg_loss=0.0061, training_avg_wrong_conf=0.7578
Round 95: training_avg_loss=0.0226, training_avg_wrong_conf=0.7700
Round 96: training_avg_loss=0.0062, training_avg_wrong_conf=0.7511
Round 97: training_avg_loss=0.0263, training_avg_wrong_conf=0.7621
Round 98: training_avg_loss=0.0088, training_avg_wrong_conf=0.7286
Round 99: training_avg_loss=0.0235, training_avg_wrong_conf=0.7633
Round 100: training_avg_loss=0.0125, training_avg_wrong_conf=0.7430
Round 101: training_avg_loss=0.0173, training_avg_wrong_conf=0.7695
Round 102: training_avg_loss=0.0061, training_avg_wrong_conf=0.7712
Round 103: training_avg_loss=0.0218, training_avg_wrong_conf=0.7684
Round 104: training_avg_loss=0.0053, training_avg_wrong_conf=0.7423
Round 105: training_avg_loss=0.0260, training_avg_wrong_conf=0.7653
Round 106: training_avg_loss=0.0082, training_avg_wrong_conf=0.7308
Round 107: training_avg_loss=0.0201, training_avg_wrong_conf=0.7716
Round 108: training_avg_loss=0.0120, training_avg_wrong_conf=0.7448
Round 109: training_avg_loss=0.0186, training_avg_wrong_conf=0.7636
Round 110: training_avg_loss=0.0176, training_avg_wrong_conf=0.7465
Round 111: training_avg_loss=0.0154, training_avg_wrong_conf=0.7772
Round 112: training_avg_loss=0.0104, training_avg_wrong_conf=0.7560
Round 113: training_avg_loss=0.0164, training_avg_wrong_conf=0.7800
Round 114: training_avg_loss=0.0051, training_avg_wrong_conf=0.7340
Round 115: training_avg_loss=0.0214, training_avg_wrong_conf=0.7745
Round 116: training_avg_loss=0.0087, training_avg_wrong_conf=0.7495
Round 117: training_avg_loss=0.0189, training_avg_wrong_conf=0.7640
Round 118: training_avg_loss=0.0054, training_avg_wrong_conf=0.7589
Round 119: training_avg_loss=0.0223, training_avg_wrong_conf=0.7680
Round 120: training_avg_loss=0.0099, training_avg_wrong_conf=0.7117
Round 121: training_avg_loss=0.0192, training_avg_wrong_conf=0.7685
Round 122: training_avg_loss=0.0094, training_avg_wrong_conf=0.7473
Round 123: training_avg_loss=0.0177, training_avg_wrong_conf=0.7891
Round 124: training_avg_loss=0.0083, training_avg_wrong_conf=0.7385
Round 125: training_avg_loss=0.0192, training_avg_wrong_conf=0.7864
Round 126: training_avg_loss=0.0085, training_avg_wrong_conf=0.7530
Round 127: training_avg_loss=0.0195, training_avg_wrong_conf=0.7681
Round 128: training_avg_loss=0.0084, training_avg_wrong_conf=0.7425
Round 129: training_avg_loss=0.0181, training_avg_wrong_conf=0.7758
Round 130: training_avg_loss=0.0051, training_avg_wrong_conf=0.7581
Round 131: training_avg_loss=0.0218, training_avg_wrong_conf=0.7748
Round 132: training_avg_loss=0.0049, training_avg_wrong_conf=0.7794
Round 133: training_avg_loss=0.0248, training_avg_wrong_conf=0.7684
Round 134: training_avg_loss=0.0049, training_avg_wrong_conf=0.7041
Round 135: training_avg_loss=0.0294, training_avg_wrong_conf=0.7700
Round 136: training_avg_loss=0.0114, training_avg_wrong_conf=0.7947
Round 137: training_avg_loss=0.0190, training_avg_wrong_conf=0.7927
Round 138: training_avg_loss=0.0050, training_avg_wrong_conf=0.7297
Round 139: training_avg_loss=0.0233, training_avg_wrong_conf=0.7713
Round 140: training_avg_loss=0.0044, training_avg_wrong_conf=0.7692
Round 141: training_avg_loss=0.0255, training_avg_wrong_conf=0.7765
Round 142: training_avg_loss=0.0100, training_avg_wrong_conf=0.8043
Round 143: training_avg_loss=0.0192, training_avg_wrong_conf=0.7847
Round 144: training_avg_loss=0.0080, training_avg_wrong_conf=0.7479
Round 145: training_avg_loss=0.0194, training_avg_wrong_conf=0.7634
Round 146: training_avg_loss=0.0091, training_avg_wrong_conf=0.6860
