Round 1: training_avg_loss=1.4893, training_avg_wrong_conf=0.2985
Round 89: training_avg_loss=0.3240, training_avg_wrong_conf=0.6606
Round 90: training_avg_loss=0.3249, training_avg_wrong_conf=0.6622
Round 91: training_avg_loss=0.3216, training_avg_wrong_conf=0.6612
Round 92: training_avg_loss=0.3239, training_avg_wrong_conf=0.6622
Round 93: training_avg_loss=0.3244, training_avg_wrong_conf=0.6609
Round 94: training_avg_loss=0.3224, training_avg_wrong_conf=0.6595
Round 95: training_avg_loss=0.3239, training_avg_wrong_conf=0.6593
Round 96: training_avg_loss=0.3232, training_avg_wrong_conf=0.6591
Round 97: training_avg_loss=0.3222, training_avg_wrong_conf=0.6594
Round 98: training_avg_loss=0.3226, training_avg_wrong_conf=0.6600
Round 99: training_avg_loss=0.3229, training_avg_wrong_conf=0.6598
Round 100: training_avg_loss=0.3226, training_avg_wrong_conf=0.6608
Round 101: training_avg_loss=0.3226, training_avg_wrong_conf=0.6586
Round 102: training_avg_loss=0.3199, training_avg_wrong_conf=0.6582
Round 103: training_avg_loss=0.3228, training_avg_wrong_conf=0.6616
Round 104: training_avg_loss=0.3206, training_avg_wrong_conf=0.6575
Round 105: training_avg_loss=0.3221, training_avg_wrong_conf=0.6603
Round 106: training_avg_loss=0.3195, training_avg_wrong_conf=0.6582
Round 107: training_avg_loss=0.3218, training_avg_wrong_conf=0.6592
Round 108: training_avg_loss=0.3217, training_avg_wrong_conf=0.6615
Round 109: training_avg_loss=0.3208, training_avg_wrong_conf=0.6611
Round 110: training_avg_loss=0.3199, training_avg_wrong_conf=0.6600
Round 111: training_avg_loss=0.3197, training_avg_wrong_conf=0.6607
Round 112: training_avg_loss=0.3208, training_avg_wrong_conf=0.6595
Round 113: training_avg_loss=0.3211, training_avg_wrong_conf=0.6593
Round 114: training_avg_loss=0.3208, training_avg_wrong_conf=0.6580
Round 115: training_avg_loss=0.3205, training_avg_wrong_conf=0.6603
Round 116: training_avg_loss=0.3221, training_avg_wrong_conf=0.6613
Round 117: training_avg_loss=0.3193, training_avg_wrong_conf=0.6570
Round 118: training_avg_loss=0.3197, training_avg_wrong_conf=0.6613
Round 119: training_avg_loss=0.3202, training_avg_wrong_conf=0.6610
Round 120: training_avg_loss=0.3193, training_avg_wrong_conf=0.6597
Round 121: training_avg_loss=0.3196, training_avg_wrong_conf=0.6596
Round 122: training_avg_loss=0.3194, training_avg_wrong_conf=0.6604
Round 123: training_avg_loss=0.3194, training_avg_wrong_conf=0.6600
Round 124: training_avg_loss=0.3199, training_avg_wrong_conf=0.6613
Round 125: training_avg_loss=0.3195, training_avg_wrong_conf=0.6616
Round 126: training_avg_loss=0.3211, training_avg_wrong_conf=0.6593
Round 127: training_avg_loss=0.3194, training_avg_wrong_conf=0.6587
Round 128: training_avg_loss=0.3192, training_avg_wrong_conf=0.6589
Round 129: training_avg_loss=0.3206, training_avg_wrong_conf=0.6588
Round 130: training_avg_loss=0.3194, training_avg_wrong_conf=0.6604
Round 131: training_avg_loss=0.3190, training_avg_wrong_conf=0.6587
Round 132: training_avg_loss=0.3192, training_avg_wrong_conf=0.6601
Round 133: training_avg_loss=0.3187, training_avg_wrong_conf=0.6577
Round 134: training_avg_loss=0.3168, training_avg_wrong_conf=0.6552
Round 135: training_avg_loss=0.3177, training_avg_wrong_conf=0.6565
Round 136: training_avg_loss=0.3194, training_avg_wrong_conf=0.6574
Round 137: training_avg_loss=0.3192, training_avg_wrong_conf=0.6588
Round 138: training_avg_loss=0.3175, training_avg_wrong_conf=0.6562
Round 139: training_avg_loss=0.3175, training_avg_wrong_conf=0.6570
Round 140: training_avg_loss=0.3194, training_avg_wrong_conf=0.6584
Round 141: training_avg_loss=0.3175, training_avg_wrong_conf=0.6573
Round 142: training_avg_loss=0.3177, training_avg_wrong_conf=0.6587
Round 143: training_avg_loss=0.3184, training_avg_wrong_conf=0.6572
Round 144: training_avg_loss=0.3181, training_avg_wrong_conf=0.6574
Round 145: training_avg_loss=0.3167, training_avg_wrong_conf=0.6577
Round 146: training_avg_loss=0.3179, training_avg_wrong_conf=0.6561
Round 147: training_avg_loss=0.3174, training_avg_wrong_conf=0.6548
Round 148: training_avg_loss=0.3172, training_avg_wrong_conf=0.6564
Round 149: training_avg_loss=0.3202, training_avg_wrong_conf=0.6555
Round 150: training_avg_loss=0.3168, training_avg_wrong_conf=0.6582
Round 151: training_avg_loss=0.3198, training_avg_wrong_conf=0.6540
Round 152: training_avg_loss=0.3183, training_avg_wrong_conf=0.6549
Round 153: training_avg_loss=0.3185, training_avg_wrong_conf=0.6569
Round 154: training_avg_loss=0.3179, training_avg_wrong_conf=0.6562
Round 155: training_avg_loss=0.3170, training_avg_wrong_conf=0.6552
Round 156: training_avg_loss=0.3164, training_avg_wrong_conf=0.6547
Round 157: training_avg_loss=0.3199, training_avg_wrong_conf=0.6520
Round 158: training_avg_loss=0.3177, training_avg_wrong_conf=0.6536
Round 159: training_avg_loss=0.3185, training_avg_wrong_conf=0.6541
Round 160: training_avg_loss=0.3187, training_avg_wrong_conf=0.6531
Round 161: training_avg_loss=0.3163, training_avg_wrong_conf=0.6543
Round 162: training_avg_loss=0.3158, training_avg_wrong_conf=0.6535
Round 163: training_avg_loss=0.3170, training_avg_wrong_conf=0.6542
Round 164: training_avg_loss=0.3155, training_avg_wrong_conf=0.6538
Round 165: training_avg_loss=0.3156, training_avg_wrong_conf=0.6557
Round 166: training_avg_loss=0.3161, training_avg_wrong_conf=0.6525
Round 167: training_avg_loss=0.3141, training_avg_wrong_conf=0.6538
Round 168: training_avg_loss=0.3140, training_avg_wrong_conf=0.6542
Round 169: training_avg_loss=0.3154, training_avg_wrong_conf=0.6552
Round 170: training_avg_loss=0.3137, training_avg_wrong_conf=0.6527
Round 171: training_avg_loss=0.3136, training_avg_wrong_conf=0.6532
Round 172: training_avg_loss=0.3134, training_avg_wrong_conf=0.6527
Round 173: training_avg_loss=0.3129, training_avg_wrong_conf=0.6552
Round 174: training_avg_loss=0.3130, training_avg_wrong_conf=0.6548
Round 175: training_avg_loss=0.3133, training_avg_wrong_conf=0.6528
Round 176: training_avg_loss=0.3141, training_avg_wrong_conf=0.6535
Round 177: training_avg_loss=0.3135, training_avg_wrong_conf=0.6516
Round 178: training_avg_loss=0.3111, training_avg_wrong_conf=0.6534
Round 179: training_avg_loss=0.3130, training_avg_wrong_conf=0.6514
Round 180: training_avg_loss=0.3124, training_avg_wrong_conf=0.6528
Round 181: training_avg_loss=0.3115, training_avg_wrong_conf=0.6501
Round 182: training_avg_loss=0.3124, training_avg_wrong_conf=0.6529
Round 183: training_avg_loss=0.3122, training_avg_wrong_conf=0.6528
Round 184: training_avg_loss=0.3130, training_avg_wrong_conf=0.6505
Round 185: training_avg_loss=0.3154, training_avg_wrong_conf=0.6499
Round 186: training_avg_loss=0.3128, training_avg_wrong_conf=0.6506
Round 187: training_avg_loss=0.3130, training_avg_wrong_conf=0.6502
Round 188: training_avg_loss=0.3117, training_avg_wrong_conf=0.6512
Round 189: training_avg_loss=0.3102, training_avg_wrong_conf=0.6511
Round 190: training_avg_loss=0.3110, training_avg_wrong_conf=0.6517
Round 191: training_avg_loss=0.3097, training_avg_wrong_conf=0.6469
Round 192: training_avg_loss=0.3121, training_avg_wrong_conf=0.6500
Round 193: training_avg_loss=0.3113, training_avg_wrong_conf=0.6501
Round 194: training_avg_loss=0.3115, training_avg_wrong_conf=0.6503
Round 195: training_avg_loss=0.3128, training_avg_wrong_conf=0.6502
Round 196: training_avg_loss=0.3116, training_avg_wrong_conf=0.6504
Round 197: training_avg_loss=0.3118, training_avg_wrong_conf=0.6530
Round 198: training_avg_loss=0.3124, training_avg_wrong_conf=0.6499
Round 199: training_avg_loss=0.3103, training_avg_wrong_conf=0.6509
Round 200: training_avg_loss=0.3112, training_avg_wrong_conf=0.6524
Round 201: training_avg_loss=0.3093, training_avg_wrong_conf=0.6510
Round 202: training_avg_loss=0.3096, training_avg_wrong_conf=0.6486
Round 203: training_avg_loss=0.3098, training_avg_wrong_conf=0.6503
Round 204: training_avg_loss=0.3132, training_avg_wrong_conf=0.6505
Round 205: training_avg_loss=0.3103, training_avg_wrong_conf=0.6504
Round 206: training_avg_loss=0.3114, training_avg_wrong_conf=0.6497
Round 207: training_avg_loss=0.3122, training_avg_wrong_conf=0.6498
Round 208: training_avg_loss=0.3103, training_avg_wrong_conf=0.6488
Round 209: training_avg_loss=0.3088, training_avg_wrong_conf=0.6498
Round 210: training_avg_loss=0.3111, training_avg_wrong_conf=0.6505
Round 211: training_avg_loss=0.3116, training_avg_wrong_conf=0.6519
Round 212: training_avg_loss=0.3095, training_avg_wrong_conf=0.6507
Round 213: training_avg_loss=0.3089, training_avg_wrong_conf=0.6512
Round 214: training_avg_loss=0.3099, training_avg_wrong_conf=0.6488
Round 215: training_avg_loss=0.3096, training_avg_wrong_conf=0.6482
Round 216: training_avg_loss=0.3090, training_avg_wrong_conf=0.6492
Round 217: training_avg_loss=0.3079, training_avg_wrong_conf=0.6485
Round 218: training_avg_loss=0.3078, training_avg_wrong_conf=0.6510
Round 219: training_avg_loss=0.3101, training_avg_wrong_conf=0.6516
Round 220: training_avg_loss=0.3083, training_avg_wrong_conf=0.6515
Round 221: training_avg_loss=0.3055, training_avg_wrong_conf=0.6510
Round 222: training_avg_loss=0.3089, training_avg_wrong_conf=0.6484
Round 223: training_avg_loss=0.3069, training_avg_wrong_conf=0.6487
Round 224: training_avg_loss=0.3069, training_avg_wrong_conf=0.6529
Round 225: training_avg_loss=0.3080, training_avg_wrong_conf=0.6505
Round 226: training_avg_loss=0.3058, training_avg_wrong_conf=0.6505
Round 227: training_avg_loss=0.3090, training_avg_wrong_conf=0.6504
Round 228: training_avg_loss=0.3103, training_avg_wrong_conf=0.6508
Round 229: training_avg_loss=0.3048, training_avg_wrong_conf=0.6478
Round 230: training_avg_loss=0.3075, training_avg_wrong_conf=0.6492
Round 231: training_avg_loss=0.3051, training_avg_wrong_conf=0.6493
Round 232: training_avg_loss=0.3062, training_avg_wrong_conf=0.6522
Round 233: training_avg_loss=0.3055, training_avg_wrong_conf=0.6480
Round 234: training_avg_loss=0.3072, training_avg_wrong_conf=0.6499
Round 235: training_avg_loss=0.3047, training_avg_wrong_conf=0.6528
Round 236: training_avg_loss=0.3045, training_avg_wrong_conf=0.6508
Round 237: training_avg_loss=0.3039, training_avg_wrong_conf=0.6488
Round 238: training_avg_loss=0.3055, training_avg_wrong_conf=0.6498
Round 239: training_avg_loss=0.3048, training_avg_wrong_conf=0.6476
Round 240: training_avg_loss=0.3028, training_avg_wrong_conf=0.6474
Round 241: training_avg_loss=0.3038, training_avg_wrong_conf=0.6498
Round 242: training_avg_loss=0.3040, training_avg_wrong_conf=0.6517
Round 243: training_avg_loss=0.3047, training_avg_wrong_conf=0.6487
Round 244: training_avg_loss=0.3044, training_avg_wrong_conf=0.6484
Round 245: training_avg_loss=0.3033, training_avg_wrong_conf=0.6486
Round 246: training_avg_loss=0.3022, training_avg_wrong_conf=0.6488
Round 247: training_avg_loss=0.3039, training_avg_wrong_conf=0.6495
Round 248: training_avg_loss=0.3008, training_avg_wrong_conf=0.6498
Round 249: training_avg_loss=0.3030, training_avg_wrong_conf=0.6480
Round 250: training_avg_loss=0.3042, training_avg_wrong_conf=0.6503
Round 251: training_avg_loss=0.3036, training_avg_wrong_conf=0.6481
Round 252: training_avg_loss=0.3024, training_avg_wrong_conf=0.6496
Round 253: training_avg_loss=0.3016, training_avg_wrong_conf=0.6503
Round 254: training_avg_loss=0.3018, training_avg_wrong_conf=0.6502
Round 255: training_avg_loss=0.3021, training_avg_wrong_conf=0.6503
Round 256: training_avg_loss=0.3033, training_avg_wrong_conf=0.6464
Round 257: training_avg_loss=0.3022, training_avg_wrong_conf=0.6504
Round 258: training_avg_loss=0.3011, training_avg_wrong_conf=0.6491
Round 259: training_avg_loss=0.3025, training_avg_wrong_conf=0.6496
Round 260: training_avg_loss=0.2996, training_avg_wrong_conf=0.6497
Round 261: training_avg_loss=0.3016, training_avg_wrong_conf=0.6484
Round 262: training_avg_loss=0.3021, training_avg_wrong_conf=0.6491
Round 263: training_avg_loss=0.3009, training_avg_wrong_conf=0.6496
Round 264: training_avg_loss=0.3003, training_avg_wrong_conf=0.6479
Round 265: training_avg_loss=0.3010, training_avg_wrong_conf=0.6482
Round 266: training_avg_loss=0.2996, training_avg_wrong_conf=0.6486
Round 267: training_avg_loss=0.3012, training_avg_wrong_conf=0.6471
Round 268: training_avg_loss=0.2998, training_avg_wrong_conf=0.6487
Round 269: training_avg_loss=0.3005, training_avg_wrong_conf=0.6514
Round 270: training_avg_loss=0.3023, training_avg_wrong_conf=0.6498
Round 271: training_avg_loss=0.3015, training_avg_wrong_conf=0.6491
Round 272: training_avg_loss=0.3023, training_avg_wrong_conf=0.6494
Round 273: training_avg_loss=0.3006, training_avg_wrong_conf=0.6502
Round 274: training_avg_loss=0.3014, training_avg_wrong_conf=0.6486
Round 275: training_avg_loss=0.3008, training_avg_wrong_conf=0.6478
Round 276: training_avg_loss=0.3001, training_avg_wrong_conf=0.6490
Round 277: training_avg_loss=0.3006, training_avg_wrong_conf=0.6516
Round 278: training_avg_loss=0.3018, training_avg_wrong_conf=0.6498
Round 279: training_avg_loss=0.3008, training_avg_wrong_conf=0.6494
Round 280: training_avg_loss=0.3010, training_avg_wrong_conf=0.6529
Round 281: training_avg_loss=0.3016, training_avg_wrong_conf=0.6503
Round 282: training_avg_loss=0.3032, training_avg_wrong_conf=0.6500
Round 283: training_avg_loss=0.3018, training_avg_wrong_conf=0.6500
Round 284: training_avg_loss=0.2999, training_avg_wrong_conf=0.6496
Round 285: training_avg_loss=0.3011, training_avg_wrong_conf=0.6520
Round 286: training_avg_loss=0.3034, training_avg_wrong_conf=0.6473
Round 287: training_avg_loss=0.3020, training_avg_wrong_conf=0.6510
Round 288: training_avg_loss=0.3043, training_avg_wrong_conf=0.6488
Round 289: training_avg_loss=0.3020, training_avg_wrong_conf=0.6502
Round 290: training_avg_loss=0.3024, training_avg_wrong_conf=0.6505
Round 291: training_avg_loss=0.3033, training_avg_wrong_conf=0.6487
Round 292: training_avg_loss=0.3014, training_avg_wrong_conf=0.6479
Round 293: training_avg_loss=0.3033, training_avg_wrong_conf=0.6489
Round 294: training_avg_loss=0.3030, training_avg_wrong_conf=0.6491
Round 295: training_avg_loss=0.3029, training_avg_wrong_conf=0.6509
Round 296: training_avg_loss=0.3032, training_avg_wrong_conf=0.6528
Round 297: training_avg_loss=0.3009, training_avg_wrong_conf=0.6530
Round 298: training_avg_loss=0.3029, training_avg_wrong_conf=0.6507
Round 299: training_avg_loss=0.3035, training_avg_wrong_conf=0.6505
Round 300: training_avg_loss=0.3036, training_avg_wrong_conf=0.6498
