Round 1: training_avg_loss=0.4168, training_avg_wrong_conf=0.3992
Round 55: training_avg_loss=0.0163, training_avg_wrong_conf=0.7680
Round 56: training_avg_loss=0.0162, training_avg_wrong_conf=0.7604
Round 57: training_avg_loss=0.0167, training_avg_wrong_conf=0.7606
Round 58: training_avg_loss=0.0159, training_avg_wrong_conf=0.7713
Round 59: training_avg_loss=0.0157, training_avg_wrong_conf=0.7656
Round 60: training_avg_loss=0.0162, training_avg_wrong_conf=0.7687
Round 61: training_avg_loss=0.0154, training_avg_wrong_conf=0.7749
Round 62: training_avg_loss=0.0153, training_avg_wrong_conf=0.7662
Round 63: training_avg_loss=0.0149, training_avg_wrong_conf=0.7745
Round 64: training_avg_loss=0.0152, training_avg_wrong_conf=0.7745
Round 65: training_avg_loss=0.0150, training_avg_wrong_conf=0.7756
Round 66: training_avg_loss=0.0145, training_avg_wrong_conf=0.7770
Round 67: training_avg_loss=0.0148, training_avg_wrong_conf=0.7742
Round 68: training_avg_loss=0.0147, training_avg_wrong_conf=0.7745
Round 69: training_avg_loss=0.0143, training_avg_wrong_conf=0.7741
Round 70: training_avg_loss=0.0145, training_avg_wrong_conf=0.7736
Round 71: training_avg_loss=0.0144, training_avg_wrong_conf=0.7743
Round 72: training_avg_loss=0.0146, training_avg_wrong_conf=0.7727
Round 73: training_avg_loss=0.0141, training_avg_wrong_conf=0.7755
Round 74: training_avg_loss=0.0141, training_avg_wrong_conf=0.7747
Round 75: training_avg_loss=0.0143, training_avg_wrong_conf=0.7743
Round 76: training_avg_loss=0.0139, training_avg_wrong_conf=0.7761
Round 77: training_avg_loss=0.0139, training_avg_wrong_conf=0.7741
Round 78: training_avg_loss=0.0135, training_avg_wrong_conf=0.7727
Round 79: training_avg_loss=0.0138, training_avg_wrong_conf=0.7747
Round 80: training_avg_loss=0.0137, training_avg_wrong_conf=0.7749
Round 81: training_avg_loss=0.0137, training_avg_wrong_conf=0.7774
Round 82: training_avg_loss=0.0136, training_avg_wrong_conf=0.7762
Round 83: training_avg_loss=0.0135, training_avg_wrong_conf=0.7778
Round 84: training_avg_loss=0.0141, training_avg_wrong_conf=0.7820
Round 85: training_avg_loss=0.0133, training_avg_wrong_conf=0.7805
Round 86: training_avg_loss=0.0133, training_avg_wrong_conf=0.7792
Round 87: training_avg_loss=0.0129, training_avg_wrong_conf=0.7797
Round 88: training_avg_loss=0.0133, training_avg_wrong_conf=0.7789
Round 89: training_avg_loss=0.0132, training_avg_wrong_conf=0.7802
Round 90: training_avg_loss=0.0132, training_avg_wrong_conf=0.7808
Round 91: training_avg_loss=0.0132, training_avg_wrong_conf=0.7802
Round 92: training_avg_loss=0.0131, training_avg_wrong_conf=0.7815
Round 93: training_avg_loss=0.0129, training_avg_wrong_conf=0.7832
Round 94: training_avg_loss=0.0131, training_avg_wrong_conf=0.7807
Round 95: training_avg_loss=0.0130, training_avg_wrong_conf=0.7844
Round 96: training_avg_loss=0.0131, training_avg_wrong_conf=0.7846
Round 97: training_avg_loss=0.0129, training_avg_wrong_conf=0.7844
Round 98: training_avg_loss=0.0129, training_avg_wrong_conf=0.7856
Round 99: training_avg_loss=0.0130, training_avg_wrong_conf=0.7844
Round 100: training_avg_loss=0.0128, training_avg_wrong_conf=0.7871
Round 101: training_avg_loss=0.0128, training_avg_wrong_conf=0.7822
Round 102: training_avg_loss=0.0131, training_avg_wrong_conf=0.7912
Round 103: training_avg_loss=0.0127, training_avg_wrong_conf=0.7907
Round 104: training_avg_loss=0.0127, training_avg_wrong_conf=0.7870
Round 105: training_avg_loss=0.0131, training_avg_wrong_conf=0.7891
Round 106: training_avg_loss=0.0126, training_avg_wrong_conf=0.7871
Round 107: training_avg_loss=0.0126, training_avg_wrong_conf=0.7869
Round 108: training_avg_loss=0.0128, training_avg_wrong_conf=0.7863
Round 109: training_avg_loss=0.0127, training_avg_wrong_conf=0.7895
Round 110: training_avg_loss=0.0125, training_avg_wrong_conf=0.7904
Round 111: training_avg_loss=0.0132, training_avg_wrong_conf=0.7905
Round 112: training_avg_loss=0.0123, training_avg_wrong_conf=0.7961
Round 113: training_avg_loss=0.0124, training_avg_wrong_conf=0.7909
Round 114: training_avg_loss=0.0128, training_avg_wrong_conf=0.7977
Round 115: training_avg_loss=0.0123, training_avg_wrong_conf=0.7974
Round 116: training_avg_loss=0.0124, training_avg_wrong_conf=0.7912
Round 117: training_avg_loss=0.0127, training_avg_wrong_conf=0.8001
Round 118: training_avg_loss=0.0123, training_avg_wrong_conf=0.8027
Round 119: training_avg_loss=0.0123, training_avg_wrong_conf=0.8010
Round 120: training_avg_loss=0.0119, training_avg_wrong_conf=0.7957
Round 121: training_avg_loss=0.0124, training_avg_wrong_conf=0.7951
Round 122: training_avg_loss=0.0123, training_avg_wrong_conf=0.7957
Round 123: training_avg_loss=0.0122, training_avg_wrong_conf=0.7950
Round 124: training_avg_loss=0.0123, training_avg_wrong_conf=0.7984
Round 125: training_avg_loss=0.0123, training_avg_wrong_conf=0.7944
Round 126: training_avg_loss=0.0120, training_avg_wrong_conf=0.7942
Round 127: training_avg_loss=0.0123, training_avg_wrong_conf=0.7938
Round 128: training_avg_loss=0.0123, training_avg_wrong_conf=0.8019
Round 129: training_avg_loss=0.0119, training_avg_wrong_conf=0.7992
Round 130: training_avg_loss=0.0123, training_avg_wrong_conf=0.8025
Round 131: training_avg_loss=0.0122, training_avg_wrong_conf=0.8013
Round 132: training_avg_loss=0.0129, training_avg_wrong_conf=0.8011
Round 133: training_avg_loss=0.0121, training_avg_wrong_conf=0.7984
Round 134: training_avg_loss=0.0121, training_avg_wrong_conf=0.8021
Round 135: training_avg_loss=0.0128, training_avg_wrong_conf=0.8022
Round 136: training_avg_loss=0.0120, training_avg_wrong_conf=0.7978
Round 137: training_avg_loss=0.0121, training_avg_wrong_conf=0.7992
Round 138: training_avg_loss=0.0124, training_avg_wrong_conf=0.8066
Round 139: training_avg_loss=0.0120, training_avg_wrong_conf=0.8040
Round 140: training_avg_loss=0.0121, training_avg_wrong_conf=0.8064
Round 141: training_avg_loss=0.0124, training_avg_wrong_conf=0.8067
Round 142: training_avg_loss=0.0120, training_avg_wrong_conf=0.8022
Round 143: training_avg_loss=0.0121, training_avg_wrong_conf=0.8079
Round 144: training_avg_loss=0.0123, training_avg_wrong_conf=0.8113
Round 145: training_avg_loss=0.0123, training_avg_wrong_conf=0.8037
Round 146: training_avg_loss=0.0121, training_avg_wrong_conf=0.8052
Round 147: training_avg_loss=0.0123, training_avg_wrong_conf=0.8027
Round 148: training_avg_loss=0.0123, training_avg_wrong_conf=0.8024
Round 149: training_avg_loss=0.0121, training_avg_wrong_conf=0.8039
Round 150: training_avg_loss=0.0123, training_avg_wrong_conf=0.8041
Round 151: training_avg_loss=0.0122, training_avg_wrong_conf=0.8048
Round 152: training_avg_loss=0.0121, training_avg_wrong_conf=0.8041
Round 153: training_avg_loss=0.0122, training_avg_wrong_conf=0.8052
Round 154: training_avg_loss=0.0122, training_avg_wrong_conf=0.8079
Round 155: training_avg_loss=0.0121, training_avg_wrong_conf=0.8057
Round 156: training_avg_loss=0.0123, training_avg_wrong_conf=0.8045
Round 157: training_avg_loss=0.0122, training_avg_wrong_conf=0.8076
Round 158: training_avg_loss=0.0121, training_avg_wrong_conf=0.8040
Round 159: training_avg_loss=0.0124, training_avg_wrong_conf=0.8118
Round 160: training_avg_loss=0.0119, training_avg_wrong_conf=0.8088
Round 161: training_avg_loss=0.0120, training_avg_wrong_conf=0.8056
Round 162: training_avg_loss=0.0122, training_avg_wrong_conf=0.8070
Round 163: training_avg_loss=0.0121, training_avg_wrong_conf=0.8056
Round 164: training_avg_loss=0.0120, training_avg_wrong_conf=0.8079
Round 165: training_avg_loss=0.0122, training_avg_wrong_conf=0.8056
Round 166: training_avg_loss=0.0121, training_avg_wrong_conf=0.8059
Round 167: training_avg_loss=0.0120, training_avg_wrong_conf=0.8066
Round 168: training_avg_loss=0.0126, training_avg_wrong_conf=0.8070
Round 169: training_avg_loss=0.0119, training_avg_wrong_conf=0.8074
Round 170: training_avg_loss=0.0119, training_avg_wrong_conf=0.8094
Round 171: training_avg_loss=0.0118, training_avg_wrong_conf=0.8052
Round 172: training_avg_loss=0.0121, training_avg_wrong_conf=0.8081
Round 173: training_avg_loss=0.0120, training_avg_wrong_conf=0.8091
Round 174: training_avg_loss=0.0124, training_avg_wrong_conf=0.8179
Round 175: training_avg_loss=0.0118, training_avg_wrong_conf=0.8108
Round 176: training_avg_loss=0.0119, training_avg_wrong_conf=0.8077
Round 177: training_avg_loss=0.0112, training_avg_wrong_conf=0.8054
Round 178: training_avg_loss=0.0121, training_avg_wrong_conf=0.8099
Round 179: training_avg_loss=0.0120, training_avg_wrong_conf=0.8084
Round 180: training_avg_loss=0.0121, training_avg_wrong_conf=0.8023
Round 181: training_avg_loss=0.0121, training_avg_wrong_conf=0.8051
Round 182: training_avg_loss=0.0120, training_avg_wrong_conf=0.8091
Round 183: training_avg_loss=0.0120, training_avg_wrong_conf=0.8063
Round 184: training_avg_loss=0.0122, training_avg_wrong_conf=0.8061
Round 185: training_avg_loss=0.0120, training_avg_wrong_conf=0.8069
Round 186: training_avg_loss=0.0121, training_avg_wrong_conf=0.8058
Round 187: training_avg_loss=0.0121, training_avg_wrong_conf=0.8099
Round 188: training_avg_loss=0.0120, training_avg_wrong_conf=0.8052
Round 189: training_avg_loss=0.0120, training_avg_wrong_conf=0.8092
Round 190: training_avg_loss=0.0120, training_avg_wrong_conf=0.8138
Round 191: training_avg_loss=0.0120, training_avg_wrong_conf=0.8085
Round 192: training_avg_loss=0.0121, training_avg_wrong_conf=0.8111
Round 193: training_avg_loss=0.0122, training_avg_wrong_conf=0.8128
Round 194: training_avg_loss=0.0120, training_avg_wrong_conf=0.8146
Round 195: training_avg_loss=0.0122, training_avg_wrong_conf=0.8124
Round 196: training_avg_loss=0.0121, training_avg_wrong_conf=0.8160
Round 197: training_avg_loss=0.0120, training_avg_wrong_conf=0.8168
Round 198: training_avg_loss=0.0119, training_avg_wrong_conf=0.8168
Round 199: training_avg_loss=0.0121, training_avg_wrong_conf=0.8151
Round 200: training_avg_loss=0.0120, training_avg_wrong_conf=0.8180
Round 201: training_avg_loss=0.0127, training_avg_wrong_conf=0.8292
Round 202: training_avg_loss=0.0119, training_avg_wrong_conf=0.8195
Round 203: training_avg_loss=0.0119, training_avg_wrong_conf=0.8185
Round 204: training_avg_loss=0.0122, training_avg_wrong_conf=0.8228
Round 205: training_avg_loss=0.0120, training_avg_wrong_conf=0.8156
Round 206: training_avg_loss=0.0119, training_avg_wrong_conf=0.8156
Round 207: training_avg_loss=0.0122, training_avg_wrong_conf=0.8148
Round 208: training_avg_loss=0.0120, training_avg_wrong_conf=0.8180
Round 209: training_avg_loss=0.0119, training_avg_wrong_conf=0.8171
Round 210: training_avg_loss=0.0116, training_avg_wrong_conf=0.8159
Round 211: training_avg_loss=0.0120, training_avg_wrong_conf=0.8172
Round 212: training_avg_loss=0.0120, training_avg_wrong_conf=0.8171
Round 213: training_avg_loss=0.0122, training_avg_wrong_conf=0.8178
Round 214: training_avg_loss=0.0120, training_avg_wrong_conf=0.8213
Round 215: training_avg_loss=0.0119, training_avg_wrong_conf=0.8177
Round 216: training_avg_loss=0.0125, training_avg_wrong_conf=0.8275
Round 217: training_avg_loss=0.0118, training_avg_wrong_conf=0.8216
Round 218: training_avg_loss=0.0119, training_avg_wrong_conf=0.8210
Round 219: training_avg_loss=0.0124, training_avg_wrong_conf=0.8302
Round 220: training_avg_loss=0.0118, training_avg_wrong_conf=0.8194
Round 221: training_avg_loss=0.0119, training_avg_wrong_conf=0.8217
Round 222: training_avg_loss=0.0124, training_avg_wrong_conf=0.8267
Round 223: training_avg_loss=0.0118, training_avg_wrong_conf=0.8209
Round 224: training_avg_loss=0.0119, training_avg_wrong_conf=0.8219
Round 225: training_avg_loss=0.0124, training_avg_wrong_conf=0.8295
Round 226: training_avg_loss=0.0118, training_avg_wrong_conf=0.8195
Round 227: training_avg_loss=0.0118, training_avg_wrong_conf=0.8204
Round 228: training_avg_loss=0.0120, training_avg_wrong_conf=0.8241
Round 229: training_avg_loss=0.0120, training_avg_wrong_conf=0.8251
Round 230: training_avg_loss=0.0119, training_avg_wrong_conf=0.8218
Round 231: training_avg_loss=0.0114, training_avg_wrong_conf=0.8244
Round 232: training_avg_loss=0.0122, training_avg_wrong_conf=0.8243
Round 233: training_avg_loss=0.0119, training_avg_wrong_conf=0.8251
Round 234: training_avg_loss=0.0119, training_avg_wrong_conf=0.8274
Round 235: training_avg_loss=0.0120, training_avg_wrong_conf=0.8228
Round 236: training_avg_loss=0.0118, training_avg_wrong_conf=0.8278
Round 237: training_avg_loss=0.0122, training_avg_wrong_conf=0.8357
Round 238: training_avg_loss=0.0117, training_avg_wrong_conf=0.8247
Round 239: training_avg_loss=0.0118, training_avg_wrong_conf=0.8244
Round 240: training_avg_loss=0.0116, training_avg_wrong_conf=0.8235
Round 241: training_avg_loss=0.0118, training_avg_wrong_conf=0.8292
Round 242: training_avg_loss=0.0118, training_avg_wrong_conf=0.8243
Round 243: training_avg_loss=0.0123, training_avg_wrong_conf=0.8342
Round 244: training_avg_loss=0.0116, training_avg_wrong_conf=0.8207
Round 245: training_avg_loss=0.0117, training_avg_wrong_conf=0.8230
Round 246: training_avg_loss=0.0122, training_avg_wrong_conf=0.8308
Round 247: training_avg_loss=0.0116, training_avg_wrong_conf=0.8167
Round 248: training_avg_loss=0.0117, training_avg_wrong_conf=0.8234
Round 249: training_avg_loss=0.0125, training_avg_wrong_conf=0.8318
Round 250: training_avg_loss=0.0115, training_avg_wrong_conf=0.8224
Round 251: training_avg_loss=0.0116, training_avg_wrong_conf=0.8208
Round 252: training_avg_loss=0.0116, training_avg_wrong_conf=0.8232
Round 253: training_avg_loss=0.0117, training_avg_wrong_conf=0.8227
Round 254: training_avg_loss=0.0117, training_avg_wrong_conf=0.8233
Round 255: training_avg_loss=0.0121, training_avg_wrong_conf=0.8294
Round 256: training_avg_loss=0.0115, training_avg_wrong_conf=0.8201
Round 257: training_avg_loss=0.0116, training_avg_wrong_conf=0.8242
Round 258: training_avg_loss=0.0124, training_avg_wrong_conf=0.8312
Round 259: training_avg_loss=0.0115, training_avg_wrong_conf=0.8227
Round 260: training_avg_loss=0.0116, training_avg_wrong_conf=0.8222
Round 261: training_avg_loss=0.0121, training_avg_wrong_conf=0.8301
Round 262: training_avg_loss=0.0115, training_avg_wrong_conf=0.8236
Round 263: training_avg_loss=0.0116, training_avg_wrong_conf=0.8254
Round 264: training_avg_loss=0.0123, training_avg_wrong_conf=0.8347
Round 265: training_avg_loss=0.0114, training_avg_wrong_conf=0.8238
Round 266: training_avg_loss=0.0115, training_avg_wrong_conf=0.8243
Round 267: training_avg_loss=0.0119, training_avg_wrong_conf=0.8337
Round 268: training_avg_loss=0.0115, training_avg_wrong_conf=0.8238
Round 269: training_avg_loss=0.0116, training_avg_wrong_conf=0.8252
Round 270: training_avg_loss=0.0122, training_avg_wrong_conf=0.8302
Round 271: training_avg_loss=0.0114, training_avg_wrong_conf=0.8313
Round 272: training_avg_loss=0.0115, training_avg_wrong_conf=0.8208
Round 273: training_avg_loss=0.0120, training_avg_wrong_conf=0.8297
Round 274: training_avg_loss=0.0115, training_avg_wrong_conf=0.8270
Round 275: training_avg_loss=0.0115, training_avg_wrong_conf=0.8233
Round 276: training_avg_loss=0.0120, training_avg_wrong_conf=0.8233
Round 277: training_avg_loss=0.0115, training_avg_wrong_conf=0.8358
Round 278: training_avg_loss=0.0115, training_avg_wrong_conf=0.8255
Round 279: training_avg_loss=0.0120, training_avg_wrong_conf=0.8285
Round 280: training_avg_loss=0.0114, training_avg_wrong_conf=0.8296
Round 281: training_avg_loss=0.0115, training_avg_wrong_conf=0.8255
Round 282: training_avg_loss=0.0122, training_avg_wrong_conf=0.8278
Round 283: training_avg_loss=0.0113, training_avg_wrong_conf=0.8318
Round 284: training_avg_loss=0.0114, training_avg_wrong_conf=0.8264
Round 285: training_avg_loss=0.0120, training_avg_wrong_conf=0.8303
Round 286: training_avg_loss=0.0113, training_avg_wrong_conf=0.8358
Round 287: training_avg_loss=0.0114, training_avg_wrong_conf=0.8270
Round 288: training_avg_loss=0.0118, training_avg_wrong_conf=0.8367
Round 289: training_avg_loss=0.0113, training_avg_wrong_conf=0.8284
Round 290: training_avg_loss=0.0114, training_avg_wrong_conf=0.8257
Round 291: training_avg_loss=0.0117, training_avg_wrong_conf=0.8314
Round 292: training_avg_loss=0.0113, training_avg_wrong_conf=0.8316
Round 293: training_avg_loss=0.0114, training_avg_wrong_conf=0.8293
Round 294: training_avg_loss=0.0118, training_avg_wrong_conf=0.8325
Round 295: training_avg_loss=0.0113, training_avg_wrong_conf=0.8306
Round 296: training_avg_loss=0.0113, training_avg_wrong_conf=0.8285
Round 297: training_avg_loss=0.0119, training_avg_wrong_conf=0.8304
Round 298: training_avg_loss=0.0112, training_avg_wrong_conf=0.8307
Round 299: training_avg_loss=0.0113, training_avg_wrong_conf=0.8250
Round 300: training_avg_loss=0.0118, training_avg_wrong_conf=0.8291
