Round 1: training_avg_loss=0.4168, training_avg_wrong_conf=0.3992
Round 55: training_avg_loss=0.0164, training_avg_wrong_conf=0.7729
Round 56: training_avg_loss=0.0162, training_avg_wrong_conf=0.7735
Round 57: training_avg_loss=0.0161, training_avg_wrong_conf=0.7734
Round 58: training_avg_loss=0.0159, training_avg_wrong_conf=0.7738
Round 59: training_avg_loss=0.0158, training_avg_wrong_conf=0.7757
Round 60: training_avg_loss=0.0156, training_avg_wrong_conf=0.7768
Round 61: training_avg_loss=0.0155, training_avg_wrong_conf=0.7776
Round 62: training_avg_loss=0.0154, training_avg_wrong_conf=0.7800
Round 63: training_avg_loss=0.0152, training_avg_wrong_conf=0.7797
Round 64: training_avg_loss=0.0151, training_avg_wrong_conf=0.7807
Round 65: training_avg_loss=0.0150, training_avg_wrong_conf=0.7788
Round 66: training_avg_loss=0.0149, training_avg_wrong_conf=0.7790
Round 67: training_avg_loss=0.0148, training_avg_wrong_conf=0.7800
Round 68: training_avg_loss=0.0147, training_avg_wrong_conf=0.7807
Round 69: training_avg_loss=0.0146, training_avg_wrong_conf=0.7809
Round 70: training_avg_loss=0.0145, training_avg_wrong_conf=0.7796
Round 71: training_avg_loss=0.0144, training_avg_wrong_conf=0.7800
Round 72: training_avg_loss=0.0143, training_avg_wrong_conf=0.7813
Round 73: training_avg_loss=0.0142, training_avg_wrong_conf=0.7790
Round 74: training_avg_loss=0.0141, training_avg_wrong_conf=0.7792
Round 75: training_avg_loss=0.0141, training_avg_wrong_conf=0.7806
Round 76: training_avg_loss=0.0140, training_avg_wrong_conf=0.7821
Round 77: training_avg_loss=0.0139, training_avg_wrong_conf=0.7818
Round 78: training_avg_loss=0.0139, training_avg_wrong_conf=0.7819
Round 79: training_avg_loss=0.0138, training_avg_wrong_conf=0.7821
Round 80: training_avg_loss=0.0138, training_avg_wrong_conf=0.7845
Round 81: training_avg_loss=0.0137, training_avg_wrong_conf=0.7824
Round 82: training_avg_loss=0.0136, training_avg_wrong_conf=0.7840
Round 83: training_avg_loss=0.0136, training_avg_wrong_conf=0.7838
Round 84: training_avg_loss=0.0135, training_avg_wrong_conf=0.7859
Round 85: training_avg_loss=0.0135, training_avg_wrong_conf=0.7846
Round 86: training_avg_loss=0.0134, training_avg_wrong_conf=0.7863
Round 87: training_avg_loss=0.0134, training_avg_wrong_conf=0.7867
Round 88: training_avg_loss=0.0133, training_avg_wrong_conf=0.7872
Round 89: training_avg_loss=0.0133, training_avg_wrong_conf=0.7853
Round 90: training_avg_loss=0.0132, training_avg_wrong_conf=0.7830
Round 91: training_avg_loss=0.0132, training_avg_wrong_conf=0.7831
Round 92: training_avg_loss=0.0131, training_avg_wrong_conf=0.7849
Round 93: training_avg_loss=0.0131, training_avg_wrong_conf=0.7862
Round 94: training_avg_loss=0.0131, training_avg_wrong_conf=0.7858
Round 95: training_avg_loss=0.0130, training_avg_wrong_conf=0.7871
Round 96: training_avg_loss=0.0130, training_avg_wrong_conf=0.7889
Round 97: training_avg_loss=0.0129, training_avg_wrong_conf=0.7888
Round 98: training_avg_loss=0.0129, training_avg_wrong_conf=0.7907
Round 99: training_avg_loss=0.0129, training_avg_wrong_conf=0.7899
Round 100: training_avg_loss=0.0128, training_avg_wrong_conf=0.7848
Round 101: training_avg_loss=0.0128, training_avg_wrong_conf=0.7917
Round 102: training_avg_loss=0.0128, training_avg_wrong_conf=0.7861
Round 103: training_avg_loss=0.0128, training_avg_wrong_conf=0.7939
Round 104: training_avg_loss=0.0127, training_avg_wrong_conf=0.7961
Round 105: training_avg_loss=0.0127, training_avg_wrong_conf=0.7884
Round 106: training_avg_loss=0.0127, training_avg_wrong_conf=0.7939
Round 107: training_avg_loss=0.0127, training_avg_wrong_conf=0.7893
Round 108: training_avg_loss=0.0126, training_avg_wrong_conf=0.7960
Round 109: training_avg_loss=0.0126, training_avg_wrong_conf=0.7956
Round 110: training_avg_loss=0.0126, training_avg_wrong_conf=0.7961
Round 111: training_avg_loss=0.0126, training_avg_wrong_conf=0.7928
Round 112: training_avg_loss=0.0125, training_avg_wrong_conf=0.7941
Round 113: training_avg_loss=0.0125, training_avg_wrong_conf=0.7958
Round 114: training_avg_loss=0.0125, training_avg_wrong_conf=0.7945
Round 115: training_avg_loss=0.0125, training_avg_wrong_conf=0.7945
Round 116: training_avg_loss=0.0124, training_avg_wrong_conf=0.7943
Round 117: training_avg_loss=0.0124, training_avg_wrong_conf=0.7958
Round 118: training_avg_loss=0.0124, training_avg_wrong_conf=0.7964
Round 119: training_avg_loss=0.0124, training_avg_wrong_conf=0.7960
Round 120: training_avg_loss=0.0124, training_avg_wrong_conf=0.7965
Round 121: training_avg_loss=0.0123, training_avg_wrong_conf=0.7954
Round 122: training_avg_loss=0.0123, training_avg_wrong_conf=0.7949
Round 123: training_avg_loss=0.0123, training_avg_wrong_conf=0.7940
Round 124: training_avg_loss=0.0123, training_avg_wrong_conf=0.7970
Round 125: training_avg_loss=0.0123, training_avg_wrong_conf=0.7966
Round 126: training_avg_loss=0.0123, training_avg_wrong_conf=0.7988
Round 127: training_avg_loss=0.0123, training_avg_wrong_conf=0.7970
Round 128: training_avg_loss=0.0122, training_avg_wrong_conf=0.7955
Round 129: training_avg_loss=0.0122, training_avg_wrong_conf=0.7949
Round 130: training_avg_loss=0.0122, training_avg_wrong_conf=0.7961
Round 131: training_avg_loss=0.0122, training_avg_wrong_conf=0.7960
Round 132: training_avg_loss=0.0122, training_avg_wrong_conf=0.7974
Round 133: training_avg_loss=0.0122, training_avg_wrong_conf=0.7953
Round 134: training_avg_loss=0.0122, training_avg_wrong_conf=0.7980
Round 135: training_avg_loss=0.0122, training_avg_wrong_conf=0.7951
Round 136: training_avg_loss=0.0122, training_avg_wrong_conf=0.7972
Round 137: training_avg_loss=0.0121, training_avg_wrong_conf=0.7957
Round 138: training_avg_loss=0.0121, training_avg_wrong_conf=0.7962
Round 139: training_avg_loss=0.0121, training_avg_wrong_conf=0.7959
Round 140: training_avg_loss=0.0121, training_avg_wrong_conf=0.7957
Round 141: training_avg_loss=0.0121, training_avg_wrong_conf=0.7961
Round 142: training_avg_loss=0.0121, training_avg_wrong_conf=0.7977
Round 143: training_avg_loss=0.0121, training_avg_wrong_conf=0.7995
Round 144: training_avg_loss=0.0121, training_avg_wrong_conf=0.7996
Round 145: training_avg_loss=0.0121, training_avg_wrong_conf=0.8020
Round 146: training_avg_loss=0.0121, training_avg_wrong_conf=0.8027
Round 147: training_avg_loss=0.0121, training_avg_wrong_conf=0.8024
Round 148: training_avg_loss=0.0121, training_avg_wrong_conf=0.8022
Round 149: training_avg_loss=0.0121, training_avg_wrong_conf=0.8030
Round 150: training_avg_loss=0.0121, training_avg_wrong_conf=0.8034
Round 151: training_avg_loss=0.0121, training_avg_wrong_conf=0.8033
Round 152: training_avg_loss=0.0121, training_avg_wrong_conf=0.8033
Round 153: training_avg_loss=0.0121, training_avg_wrong_conf=0.8058
Round 154: training_avg_loss=0.0121, training_avg_wrong_conf=0.8042
Round 155: training_avg_loss=0.0120, training_avg_wrong_conf=0.8054
Round 156: training_avg_loss=0.0121, training_avg_wrong_conf=0.8099
Round 157: training_avg_loss=0.0120, training_avg_wrong_conf=0.8091
Round 158: training_avg_loss=0.0121, training_avg_wrong_conf=0.8105
Round 159: training_avg_loss=0.0120, training_avg_wrong_conf=0.8115
Round 160: training_avg_loss=0.0120, training_avg_wrong_conf=0.8100
Round 161: training_avg_loss=0.0120, training_avg_wrong_conf=0.8092
Round 162: training_avg_loss=0.0121, training_avg_wrong_conf=0.8110
Round 163: training_avg_loss=0.0120, training_avg_wrong_conf=0.8111
Round 164: training_avg_loss=0.0120, training_avg_wrong_conf=0.8108
Round 165: training_avg_loss=0.0120, training_avg_wrong_conf=0.8081
Round 166: training_avg_loss=0.0120, training_avg_wrong_conf=0.8090
Round 167: training_avg_loss=0.0120, training_avg_wrong_conf=0.8059
Round 168: training_avg_loss=0.0120, training_avg_wrong_conf=0.8073
Round 169: training_avg_loss=0.0120, training_avg_wrong_conf=0.8060
Round 170: training_avg_loss=0.0120, training_avg_wrong_conf=0.8075
Round 171: training_avg_loss=0.0120, training_avg_wrong_conf=0.8076
Round 172: training_avg_loss=0.0120, training_avg_wrong_conf=0.8093
Round 173: training_avg_loss=0.0120, training_avg_wrong_conf=0.8107
Round 174: training_avg_loss=0.0120, training_avg_wrong_conf=0.8105
Round 175: training_avg_loss=0.0120, training_avg_wrong_conf=0.8114
Round 176: training_avg_loss=0.0120, training_avg_wrong_conf=0.8115
Round 177: training_avg_loss=0.0120, training_avg_wrong_conf=0.8131
Round 178: training_avg_loss=0.0120, training_avg_wrong_conf=0.8163
Round 179: training_avg_loss=0.0120, training_avg_wrong_conf=0.8154
Round 180: training_avg_loss=0.0120, training_avg_wrong_conf=0.8138
Round 181: training_avg_loss=0.0120, training_avg_wrong_conf=0.8149
Round 182: training_avg_loss=0.0120, training_avg_wrong_conf=0.8150
Round 183: training_avg_loss=0.0120, training_avg_wrong_conf=0.8156
Round 184: training_avg_loss=0.0120, training_avg_wrong_conf=0.8155
Round 185: training_avg_loss=0.0120, training_avg_wrong_conf=0.8177
Round 186: training_avg_loss=0.0120, training_avg_wrong_conf=0.8162
Round 187: training_avg_loss=0.0120, training_avg_wrong_conf=0.8185
Round 188: training_avg_loss=0.0120, training_avg_wrong_conf=0.8180
Round 189: training_avg_loss=0.0120, training_avg_wrong_conf=0.8171
Round 190: training_avg_loss=0.0120, training_avg_wrong_conf=0.8197
Round 191: training_avg_loss=0.0120, training_avg_wrong_conf=0.8176
Round 192: training_avg_loss=0.0120, training_avg_wrong_conf=0.8185
Round 193: training_avg_loss=0.0120, training_avg_wrong_conf=0.8176
Round 194: training_avg_loss=0.0120, training_avg_wrong_conf=0.8189
Round 195: training_avg_loss=0.0120, training_avg_wrong_conf=0.8181
Round 196: training_avg_loss=0.0120, training_avg_wrong_conf=0.8210
Round 197: training_avg_loss=0.0120, training_avg_wrong_conf=0.8185
Round 198: training_avg_loss=0.0120, training_avg_wrong_conf=0.8264
Round 199: training_avg_loss=0.0120, training_avg_wrong_conf=0.8257
Round 200: training_avg_loss=0.0120, training_avg_wrong_conf=0.8270
