Round 1: training_avg_loss=1.4893, training_avg_wrong_conf=0.2985
Round 89: training_avg_loss=0.3722, training_avg_wrong_conf=0.6162
Round 90: training_avg_loss=0.4357, training_avg_wrong_conf=0.6060
Round 91: training_avg_loss=0.3631, training_avg_wrong_conf=0.6211
Round 92: training_avg_loss=0.3631, training_avg_wrong_conf=0.6208
Round 93: training_avg_loss=0.3986, training_avg_wrong_conf=0.6266
Round 94: training_avg_loss=0.3587, training_avg_wrong_conf=0.6214
Round 95: training_avg_loss=0.3617, training_avg_wrong_conf=0.6228
Round 96: training_avg_loss=0.4145, training_avg_wrong_conf=0.6161
Round 97: training_avg_loss=0.3594, training_avg_wrong_conf=0.6221
Round 98: training_avg_loss=0.3597, training_avg_wrong_conf=0.6222
Round 99: training_avg_loss=0.4091, training_avg_wrong_conf=0.6130
Round 100: training_avg_loss=0.3592, training_avg_wrong_conf=0.6210
Round 101: training_avg_loss=0.3593, training_avg_wrong_conf=0.6210
Round 102: training_avg_loss=0.4013, training_avg_wrong_conf=0.6153
Round 103: training_avg_loss=0.3589, training_avg_wrong_conf=0.6223
Round 104: training_avg_loss=0.3601, training_avg_wrong_conf=0.6207
Round 105: training_avg_loss=0.4113, training_avg_wrong_conf=0.6180
Round 106: training_avg_loss=0.3607, training_avg_wrong_conf=0.6201
Round 107: training_avg_loss=0.3591, training_avg_wrong_conf=0.6182
Round 108: training_avg_loss=0.4073, training_avg_wrong_conf=0.6137
Round 109: training_avg_loss=0.3554, training_avg_wrong_conf=0.6196
Round 110: training_avg_loss=0.3574, training_avg_wrong_conf=0.6202
Round 111: training_avg_loss=0.4167, training_avg_wrong_conf=0.6132
Round 112: training_avg_loss=0.3538, training_avg_wrong_conf=0.6224
Round 113: training_avg_loss=0.3537, training_avg_wrong_conf=0.6224
Round 114: training_avg_loss=0.3811, training_avg_wrong_conf=0.6210
Round 115: training_avg_loss=0.3502, training_avg_wrong_conf=0.6277
Round 116: training_avg_loss=0.3508, training_avg_wrong_conf=0.6304
Round 117: training_avg_loss=0.4212, training_avg_wrong_conf=0.6265
Round 118: training_avg_loss=0.3453, training_avg_wrong_conf=0.6308
Round 119: training_avg_loss=0.3441, training_avg_wrong_conf=0.6344
Round 120: training_avg_loss=0.3776, training_avg_wrong_conf=0.6341
Round 121: training_avg_loss=0.3653, training_avg_wrong_conf=0.6202
Round 122: training_avg_loss=0.3562, training_avg_wrong_conf=0.6272
Round 123: training_avg_loss=0.4046, training_avg_wrong_conf=0.6350
Round 124: training_avg_loss=0.3436, training_avg_wrong_conf=0.6351
Round 125: training_avg_loss=0.3423, training_avg_wrong_conf=0.6368
Round 126: training_avg_loss=0.4118, training_avg_wrong_conf=0.6344
Round 127: training_avg_loss=0.3402, training_avg_wrong_conf=0.6406
Round 128: training_avg_loss=0.3384, training_avg_wrong_conf=0.6396
Round 129: training_avg_loss=0.3890, training_avg_wrong_conf=0.6367
Round 130: training_avg_loss=0.3392, training_avg_wrong_conf=0.6392
Round 131: training_avg_loss=0.3384, training_avg_wrong_conf=0.6389
Round 132: training_avg_loss=0.3941, training_avg_wrong_conf=0.6346
Round 133: training_avg_loss=0.3357, training_avg_wrong_conf=0.6386
Round 134: training_avg_loss=0.3370, training_avg_wrong_conf=0.6408
Round 135: training_avg_loss=0.3964, training_avg_wrong_conf=0.6421
Round 136: training_avg_loss=0.3371, training_avg_wrong_conf=0.6457
Round 137: training_avg_loss=0.3376, training_avg_wrong_conf=0.6426
Round 138: training_avg_loss=0.3736, training_avg_wrong_conf=0.6625
Round 139: training_avg_loss=0.3575, training_avg_wrong_conf=0.6273
Round 140: training_avg_loss=0.3501, training_avg_wrong_conf=0.6316
Round 141: training_avg_loss=0.3746, training_avg_wrong_conf=0.6509
Round 142: training_avg_loss=0.3628, training_avg_wrong_conf=0.6245
Round 143: training_avg_loss=0.3516, training_avg_wrong_conf=0.6303
Round 144: training_avg_loss=0.4237, training_avg_wrong_conf=0.6258
Round 145: training_avg_loss=0.3351, training_avg_wrong_conf=0.6406
Round 146: training_avg_loss=0.3374, training_avg_wrong_conf=0.6431
Round 147: training_avg_loss=0.4140, training_avg_wrong_conf=0.6437
Round 148: training_avg_loss=0.3368, training_avg_wrong_conf=0.6435
Round 149: training_avg_loss=0.3325, training_avg_wrong_conf=0.6457
Round 150: training_avg_loss=0.3621, training_avg_wrong_conf=0.6577
Round 151: training_avg_loss=0.3352, training_avg_wrong_conf=0.6467
Round 152: training_avg_loss=0.3351, training_avg_wrong_conf=0.6449
Round 153: training_avg_loss=0.3845, training_avg_wrong_conf=0.6424
Round 154: training_avg_loss=0.3365, training_avg_wrong_conf=0.6427
Round 155: training_avg_loss=0.3360, training_avg_wrong_conf=0.6425
Round 156: training_avg_loss=0.4053, training_avg_wrong_conf=0.6450
Round 157: training_avg_loss=0.3343, training_avg_wrong_conf=0.6440
Round 158: training_avg_loss=0.3336, training_avg_wrong_conf=0.6449
Round 159: training_avg_loss=0.3801, training_avg_wrong_conf=0.6421
Round 160: training_avg_loss=0.3339, training_avg_wrong_conf=0.6465
Round 161: training_avg_loss=0.3357, training_avg_wrong_conf=0.6452
Round 162: training_avg_loss=0.3925, training_avg_wrong_conf=0.6783
Round 163: training_avg_loss=0.3720, training_avg_wrong_conf=0.6349
Round 164: training_avg_loss=0.3492, training_avg_wrong_conf=0.6365
Round 165: training_avg_loss=0.4125, training_avg_wrong_conf=0.6359
Round 166: training_avg_loss=0.3337, training_avg_wrong_conf=0.6442
Round 167: training_avg_loss=0.3360, training_avg_wrong_conf=0.6473
Round 168: training_avg_loss=0.3809, training_avg_wrong_conf=0.6419
Round 169: training_avg_loss=0.3340, training_avg_wrong_conf=0.6482
Round 170: training_avg_loss=0.3348, training_avg_wrong_conf=0.6483
Round 171: training_avg_loss=0.3908, training_avg_wrong_conf=0.6434
Round 172: training_avg_loss=0.3315, training_avg_wrong_conf=0.6489
Round 173: training_avg_loss=0.3331, training_avg_wrong_conf=0.6488
Round 174: training_avg_loss=0.3936, training_avg_wrong_conf=0.6486
Round 175: training_avg_loss=0.3314, training_avg_wrong_conf=0.6454
Round 176: training_avg_loss=0.3325, training_avg_wrong_conf=0.6481
Round 177: training_avg_loss=0.3754, training_avg_wrong_conf=0.6498
Round 178: training_avg_loss=0.3337, training_avg_wrong_conf=0.6476
Round 179: training_avg_loss=0.3351, training_avg_wrong_conf=0.6463
Round 180: training_avg_loss=0.3754, training_avg_wrong_conf=0.6634
Round 181: training_avg_loss=0.3698, training_avg_wrong_conf=0.6282
Round 182: training_avg_loss=0.3533, training_avg_wrong_conf=0.6339
Round 183: training_avg_loss=0.4101, training_avg_wrong_conf=0.6329
Round 184: training_avg_loss=0.3342, training_avg_wrong_conf=0.6448
Round 185: training_avg_loss=0.3362, training_avg_wrong_conf=0.6479
Round 186: training_avg_loss=0.3711, training_avg_wrong_conf=0.6670
Round 187: training_avg_loss=0.3622, training_avg_wrong_conf=0.6308
Round 188: training_avg_loss=0.3528, training_avg_wrong_conf=0.6364
Round 189: training_avg_loss=0.4023, training_avg_wrong_conf=0.6321
Round 190: training_avg_loss=0.3369, training_avg_wrong_conf=0.6483
Round 191: training_avg_loss=0.3378, training_avg_wrong_conf=0.6449
Round 192: training_avg_loss=0.3759, training_avg_wrong_conf=0.6353
Round 193: training_avg_loss=0.3415, training_avg_wrong_conf=0.6414
Round 194: training_avg_loss=0.3397, training_avg_wrong_conf=0.6440
Round 195: training_avg_loss=0.3605, training_avg_wrong_conf=0.6726
Round 196: training_avg_loss=0.3633, training_avg_wrong_conf=0.6268
Round 197: training_avg_loss=0.3510, training_avg_wrong_conf=0.6340
Round 198: training_avg_loss=0.4177, training_avg_wrong_conf=0.6317
Round 199: training_avg_loss=0.3372, training_avg_wrong_conf=0.6461
Round 200: training_avg_loss=0.3371, training_avg_wrong_conf=0.6461
Round 201: training_avg_loss=0.3679, training_avg_wrong_conf=0.6548
Round 202: training_avg_loss=0.3484, training_avg_wrong_conf=0.6372
Round 203: training_avg_loss=0.3455, training_avg_wrong_conf=0.6404
Round 204: training_avg_loss=0.4032, training_avg_wrong_conf=0.6466
Round 205: training_avg_loss=0.3383, training_avg_wrong_conf=0.6502
Round 206: training_avg_loss=0.3365, training_avg_wrong_conf=0.6483
Round 207: training_avg_loss=0.3572, training_avg_wrong_conf=0.6443
Round 208: training_avg_loss=0.3424, training_avg_wrong_conf=0.6436
Round 209: training_avg_loss=0.3389, training_avg_wrong_conf=0.6458
Round 210: training_avg_loss=0.3864, training_avg_wrong_conf=0.6400
Round 211: training_avg_loss=0.3346, training_avg_wrong_conf=0.6471
Round 212: training_avg_loss=0.3354, training_avg_wrong_conf=0.6480
Round 213: training_avg_loss=0.3809, training_avg_wrong_conf=0.6435
Round 214: training_avg_loss=0.3365, training_avg_wrong_conf=0.6466
Round 215: training_avg_loss=0.3392, training_avg_wrong_conf=0.6492
Round 216: training_avg_loss=0.3852, training_avg_wrong_conf=0.6511
Round 217: training_avg_loss=0.3430, training_avg_wrong_conf=0.6435
Round 218: training_avg_loss=0.3417, training_avg_wrong_conf=0.6434
Round 219: training_avg_loss=0.4291, training_avg_wrong_conf=0.6334
Round 220: training_avg_loss=0.3359, training_avg_wrong_conf=0.6467
Round 221: training_avg_loss=0.3348, training_avg_wrong_conf=0.6494
Round 222: training_avg_loss=0.3931, training_avg_wrong_conf=0.6556
Round 223: training_avg_loss=0.3354, training_avg_wrong_conf=0.6528
Round 224: training_avg_loss=0.3368, training_avg_wrong_conf=0.6515
Round 225: training_avg_loss=0.3711, training_avg_wrong_conf=0.6455
Round 226: training_avg_loss=0.3500, training_avg_wrong_conf=0.6445
Round 227: training_avg_loss=0.3428, training_avg_wrong_conf=0.6431
Round 228: training_avg_loss=0.4205, training_avg_wrong_conf=0.6463
Round 229: training_avg_loss=0.3389, training_avg_wrong_conf=0.6454
Round 230: training_avg_loss=0.3394, training_avg_wrong_conf=0.6465
Round 231: training_avg_loss=0.3916, training_avg_wrong_conf=0.6764
Round 232: training_avg_loss=0.3497, training_avg_wrong_conf=0.6475
Round 233: training_avg_loss=0.3431, training_avg_wrong_conf=0.6472
Round 234: training_avg_loss=0.3553, training_avg_wrong_conf=0.6576
Round 235: training_avg_loss=0.3456, training_avg_wrong_conf=0.6459
Round 236: training_avg_loss=0.3437, training_avg_wrong_conf=0.6430
Round 237: training_avg_loss=0.3822, training_avg_wrong_conf=0.6376
Round 238: training_avg_loss=0.3396, training_avg_wrong_conf=0.6465
Round 239: training_avg_loss=0.3395, training_avg_wrong_conf=0.6457
Round 240: training_avg_loss=0.4108, training_avg_wrong_conf=0.6467
Round 241: training_avg_loss=0.3369, training_avg_wrong_conf=0.6476
Round 242: training_avg_loss=0.3388, training_avg_wrong_conf=0.6488
Round 243: training_avg_loss=0.3736, training_avg_wrong_conf=0.6457
Round 244: training_avg_loss=0.3424, training_avg_wrong_conf=0.6449
Round 245: training_avg_loss=0.3440, training_avg_wrong_conf=0.6434
Round 246: training_avg_loss=0.4304, training_avg_wrong_conf=0.6445
Round 247: training_avg_loss=0.3378, training_avg_wrong_conf=0.6489
Round 248: training_avg_loss=0.3403, training_avg_wrong_conf=0.6491
Round 249: training_avg_loss=0.3847, training_avg_wrong_conf=0.6450
Round 250: training_avg_loss=0.3415, training_avg_wrong_conf=0.6452
Round 251: training_avg_loss=0.3421, training_avg_wrong_conf=0.6456
Round 252: training_avg_loss=0.3745, training_avg_wrong_conf=0.6535
Round 253: training_avg_loss=0.3669, training_avg_wrong_conf=0.6334
Round 254: training_avg_loss=0.3592, training_avg_wrong_conf=0.6369
Round 255: training_avg_loss=0.4244, training_avg_wrong_conf=0.6298
Round 256: training_avg_loss=0.3425, training_avg_wrong_conf=0.6461
Round 257: training_avg_loss=0.3452, training_avg_wrong_conf=0.6478
Round 258: training_avg_loss=0.3834, training_avg_wrong_conf=0.6539
Round 259: training_avg_loss=0.3512, training_avg_wrong_conf=0.6399
Round 260: training_avg_loss=0.3497, training_avg_wrong_conf=0.6427
Round 261: training_avg_loss=0.3943, training_avg_wrong_conf=0.6631
Round 262: training_avg_loss=0.3500, training_avg_wrong_conf=0.6475
Round 263: training_avg_loss=0.3486, training_avg_wrong_conf=0.6467
Round 264: training_avg_loss=0.3860, training_avg_wrong_conf=0.6329
Round 265: training_avg_loss=0.3512, training_avg_wrong_conf=0.6457
Round 266: training_avg_loss=0.3519, training_avg_wrong_conf=0.6423
Round 267: training_avg_loss=0.3846, training_avg_wrong_conf=0.6386
Round 268: training_avg_loss=0.3538, training_avg_wrong_conf=0.6413
Round 269: training_avg_loss=0.3549, training_avg_wrong_conf=0.6404
Round 270: training_avg_loss=0.3955, training_avg_wrong_conf=0.6308
Round 271: training_avg_loss=0.3520, training_avg_wrong_conf=0.6436
Round 272: training_avg_loss=0.3541, training_avg_wrong_conf=0.6437
Round 273: training_avg_loss=0.4057, training_avg_wrong_conf=0.6405
Round 274: training_avg_loss=0.3586, training_avg_wrong_conf=0.6399
Round 275: training_avg_loss=0.3556, training_avg_wrong_conf=0.6422
Round 276: training_avg_loss=0.4180, training_avg_wrong_conf=0.6381
Round 277: training_avg_loss=0.3539, training_avg_wrong_conf=0.6457
Round 278: training_avg_loss=0.3539, training_avg_wrong_conf=0.6451
Round 279: training_avg_loss=0.3998, training_avg_wrong_conf=0.6366
Round 280: training_avg_loss=0.3539, training_avg_wrong_conf=0.6457
Round 281: training_avg_loss=0.3544, training_avg_wrong_conf=0.6448
Round 282: training_avg_loss=0.3612, training_avg_wrong_conf=0.6509
Round 283: training_avg_loss=0.3566, training_avg_wrong_conf=0.6420
Round 284: training_avg_loss=0.3567, training_avg_wrong_conf=0.6432
Round 285: training_avg_loss=0.3804, training_avg_wrong_conf=0.6417
Round 286: training_avg_loss=0.3676, training_avg_wrong_conf=0.6373
Round 287: training_avg_loss=0.3631, training_avg_wrong_conf=0.6415
Round 288: training_avg_loss=0.3878, training_avg_wrong_conf=0.6274
Round 289: training_avg_loss=0.3716, training_avg_wrong_conf=0.6390
Round 290: training_avg_loss=0.3650, training_avg_wrong_conf=0.6381
Round 291: training_avg_loss=0.4215, training_avg_wrong_conf=0.6313
Round 292: training_avg_loss=0.3626, training_avg_wrong_conf=0.6428
Round 293: training_avg_loss=0.3627, training_avg_wrong_conf=0.6421
Round 294: training_avg_loss=0.3800, training_avg_wrong_conf=0.6841
Round 295: training_avg_loss=0.4191, training_avg_wrong_conf=0.6289
Round 296: training_avg_loss=0.3914, training_avg_wrong_conf=0.6254
Round 297: training_avg_loss=0.4531, training_avg_wrong_conf=0.6214
Round 298: training_avg_loss=0.3656, training_avg_wrong_conf=0.6436
Round 299: training_avg_loss=0.3645, training_avg_wrong_conf=0.6446
Round 300: training_avg_loss=0.4337, training_avg_wrong_conf=0.6472
