Round 1: training_avg_loss=0.4168, training_avg_wrong_conf=0.3992
Round 55: training_avg_loss=0.0163, training_avg_wrong_conf=0.7654
Round 56: training_avg_loss=0.0161, training_avg_wrong_conf=0.7668
Round 57: training_avg_loss=0.0160, training_avg_wrong_conf=0.7677
Round 58: training_avg_loss=0.0159, training_avg_wrong_conf=0.7650
Round 59: training_avg_loss=0.0157, training_avg_wrong_conf=0.7637
Round 60: training_avg_loss=0.0156, training_avg_wrong_conf=0.7649
Round 61: training_avg_loss=0.0155, training_avg_wrong_conf=0.7668
Round 62: training_avg_loss=0.0153, training_avg_wrong_conf=0.7667
Round 63: training_avg_loss=0.0152, training_avg_wrong_conf=0.7645
Round 64: training_avg_loss=0.0151, training_avg_wrong_conf=0.7668
Round 65: training_avg_loss=0.0150, training_avg_wrong_conf=0.7690
Round 66: training_avg_loss=0.0149, training_avg_wrong_conf=0.7690
Round 67: training_avg_loss=0.0148, training_avg_wrong_conf=0.7706
Round 68: training_avg_loss=0.0147, training_avg_wrong_conf=0.7691
Round 69: training_avg_loss=0.0146, training_avg_wrong_conf=0.7691
Round 70: training_avg_loss=0.0145, training_avg_wrong_conf=0.7664
Round 71: training_avg_loss=0.0144, training_avg_wrong_conf=0.7685
Round 72: training_avg_loss=0.0143, training_avg_wrong_conf=0.7666
Round 73: training_avg_loss=0.0143, training_avg_wrong_conf=0.7663
Round 74: training_avg_loss=0.0142, training_avg_wrong_conf=0.7673
Round 75: training_avg_loss=0.0142, training_avg_wrong_conf=0.7674
Round 76: training_avg_loss=0.0141, training_avg_wrong_conf=0.7678
Round 77: training_avg_loss=0.0140, training_avg_wrong_conf=0.7700
Round 78: training_avg_loss=0.0139, training_avg_wrong_conf=0.7709
Round 79: training_avg_loss=0.0139, training_avg_wrong_conf=0.7714
Round 80: training_avg_loss=0.0138, training_avg_wrong_conf=0.7737
Round 81: training_avg_loss=0.0137, training_avg_wrong_conf=0.7744
Round 82: training_avg_loss=0.0137, training_avg_wrong_conf=0.7743
Round 83: training_avg_loss=0.0136, training_avg_wrong_conf=0.7762
Round 84: training_avg_loss=0.0136, training_avg_wrong_conf=0.7773
Round 85: training_avg_loss=0.0135, training_avg_wrong_conf=0.7786
Round 86: training_avg_loss=0.0135, training_avg_wrong_conf=0.7793
Round 87: training_avg_loss=0.0135, training_avg_wrong_conf=0.7795
Round 88: training_avg_loss=0.0134, training_avg_wrong_conf=0.7784
Round 89: training_avg_loss=0.0134, training_avg_wrong_conf=0.7787
Round 90: training_avg_loss=0.0133, training_avg_wrong_conf=0.7786
Round 91: training_avg_loss=0.0133, training_avg_wrong_conf=0.7802
Round 92: training_avg_loss=0.0132, training_avg_wrong_conf=0.7817
Round 93: training_avg_loss=0.0132, training_avg_wrong_conf=0.7825
Round 94: training_avg_loss=0.0132, training_avg_wrong_conf=0.7828
Round 95: training_avg_loss=0.0131, training_avg_wrong_conf=0.7820
Round 96: training_avg_loss=0.0131, training_avg_wrong_conf=0.7825
Round 97: training_avg_loss=0.0131, training_avg_wrong_conf=0.7842
Round 98: training_avg_loss=0.0130, training_avg_wrong_conf=0.7816
Round 99: training_avg_loss=0.0130, training_avg_wrong_conf=0.7841
Round 100: training_avg_loss=0.0130, training_avg_wrong_conf=0.7863
Round 101: training_avg_loss=0.0129, training_avg_wrong_conf=0.7861
Round 102: training_avg_loss=0.0129, training_avg_wrong_conf=0.7838
Round 103: training_avg_loss=0.0129, training_avg_wrong_conf=0.7855
Round 104: training_avg_loss=0.0128, training_avg_wrong_conf=0.7832
Round 105: training_avg_loss=0.0128, training_avg_wrong_conf=0.7839
Round 106: training_avg_loss=0.0128, training_avg_wrong_conf=0.7819
Round 107: training_avg_loss=0.0128, training_avg_wrong_conf=0.7821
Round 108: training_avg_loss=0.0127, training_avg_wrong_conf=0.7833
Round 109: training_avg_loss=0.0127, training_avg_wrong_conf=0.7849
Round 110: training_avg_loss=0.0127, training_avg_wrong_conf=0.7878
Round 111: training_avg_loss=0.0127, training_avg_wrong_conf=0.7879
Round 112: training_avg_loss=0.0127, training_avg_wrong_conf=0.7886
Round 113: training_avg_loss=0.0126, training_avg_wrong_conf=0.7863
Round 114: training_avg_loss=0.0126, training_avg_wrong_conf=0.7837
Round 115: training_avg_loss=0.0126, training_avg_wrong_conf=0.7833
Round 116: training_avg_loss=0.0125, training_avg_wrong_conf=0.7827
Round 117: training_avg_loss=0.0125, training_avg_wrong_conf=0.7833
Round 118: training_avg_loss=0.0125, training_avg_wrong_conf=0.7904
Round 119: training_avg_loss=0.0125, training_avg_wrong_conf=0.7916
Round 120: training_avg_loss=0.0125, training_avg_wrong_conf=0.7918
Round 121: training_avg_loss=0.0124, training_avg_wrong_conf=0.7916
Round 122: training_avg_loss=0.0124, training_avg_wrong_conf=0.7937
Round 123: training_avg_loss=0.0124, training_avg_wrong_conf=0.7937
Round 124: training_avg_loss=0.0124, training_avg_wrong_conf=0.7933
Round 125: training_avg_loss=0.0124, training_avg_wrong_conf=0.7938
Round 126: training_avg_loss=0.0124, training_avg_wrong_conf=0.7937
Round 127: training_avg_loss=0.0124, training_avg_wrong_conf=0.7942
Round 128: training_avg_loss=0.0123, training_avg_wrong_conf=0.7947
Round 129: training_avg_loss=0.0123, training_avg_wrong_conf=0.7964
Round 130: training_avg_loss=0.0123, training_avg_wrong_conf=0.7968
Round 131: training_avg_loss=0.0123, training_avg_wrong_conf=0.7984
Round 132: training_avg_loss=0.0122, training_avg_wrong_conf=0.7987
Round 133: training_avg_loss=0.0122, training_avg_wrong_conf=0.7970
Round 134: training_avg_loss=0.0122, training_avg_wrong_conf=0.7989
Round 135: training_avg_loss=0.0122, training_avg_wrong_conf=0.8007
Round 136: training_avg_loss=0.0122, training_avg_wrong_conf=0.8010
Round 137: training_avg_loss=0.0122, training_avg_wrong_conf=0.8026
Round 138: training_avg_loss=0.0121, training_avg_wrong_conf=0.8033
Round 139: training_avg_loss=0.0121, training_avg_wrong_conf=0.8027
Round 140: training_avg_loss=0.0121, training_avg_wrong_conf=0.8023
Round 141: training_avg_loss=0.0121, training_avg_wrong_conf=0.8038
Round 142: training_avg_loss=0.0121, training_avg_wrong_conf=0.8019
Round 143: training_avg_loss=0.0121, training_avg_wrong_conf=0.8016
Round 144: training_avg_loss=0.0121, training_avg_wrong_conf=0.8027
Round 145: training_avg_loss=0.0120, training_avg_wrong_conf=0.8021
Round 146: training_avg_loss=0.0120, training_avg_wrong_conf=0.8028
Round 147: training_avg_loss=0.0120, training_avg_wrong_conf=0.8038
Round 148: training_avg_loss=0.0120, training_avg_wrong_conf=0.8060
Round 149: training_avg_loss=0.0120, training_avg_wrong_conf=0.8083
Round 150: training_avg_loss=0.0120, training_avg_wrong_conf=0.8086
Round 151: training_avg_loss=0.0120, training_avg_wrong_conf=0.8086
Round 152: training_avg_loss=0.0119, training_avg_wrong_conf=0.8067
Round 153: training_avg_loss=0.0119, training_avg_wrong_conf=0.8071
Round 154: training_avg_loss=0.0119, training_avg_wrong_conf=0.8077
Round 155: training_avg_loss=0.0119, training_avg_wrong_conf=0.8068
Round 156: training_avg_loss=0.0119, training_avg_wrong_conf=0.8058
Round 157: training_avg_loss=0.0119, training_avg_wrong_conf=0.8064
Round 158: training_avg_loss=0.0119, training_avg_wrong_conf=0.8037
Round 159: training_avg_loss=0.0119, training_avg_wrong_conf=0.8043
Round 160: training_avg_loss=0.0118, training_avg_wrong_conf=0.8053
Round 161: training_avg_loss=0.0118, training_avg_wrong_conf=0.8066
Round 162: training_avg_loss=0.0118, training_avg_wrong_conf=0.8068
Round 163: training_avg_loss=0.0118, training_avg_wrong_conf=0.8060
Round 164: training_avg_loss=0.0118, training_avg_wrong_conf=0.8076
Round 165: training_avg_loss=0.0118, training_avg_wrong_conf=0.8060
Round 166: training_avg_loss=0.0117, training_avg_wrong_conf=0.8095
Round 167: training_avg_loss=0.0117, training_avg_wrong_conf=0.8113
Round 168: training_avg_loss=0.0117, training_avg_wrong_conf=0.8128
Round 169: training_avg_loss=0.0117, training_avg_wrong_conf=0.8131
Round 170: training_avg_loss=0.0117, training_avg_wrong_conf=0.8134
Round 171: training_avg_loss=0.0117, training_avg_wrong_conf=0.8113
Round 172: training_avg_loss=0.0117, training_avg_wrong_conf=0.8093
Round 173: training_avg_loss=0.0117, training_avg_wrong_conf=0.8107
Round 174: training_avg_loss=0.0117, training_avg_wrong_conf=0.8085
Round 175: training_avg_loss=0.0117, training_avg_wrong_conf=0.8123
Round 176: training_avg_loss=0.0116, training_avg_wrong_conf=0.8120
Round 177: training_avg_loss=0.0116, training_avg_wrong_conf=0.8107
Round 178: training_avg_loss=0.0116, training_avg_wrong_conf=0.8121
Round 179: training_avg_loss=0.0116, training_avg_wrong_conf=0.8102
Round 180: training_avg_loss=0.0116, training_avg_wrong_conf=0.8121
Round 181: training_avg_loss=0.0116, training_avg_wrong_conf=0.8102
Round 182: training_avg_loss=0.0116, training_avg_wrong_conf=0.8102
Round 183: training_avg_loss=0.0116, training_avg_wrong_conf=0.8109
Round 184: training_avg_loss=0.0116, training_avg_wrong_conf=0.8132
Round 185: training_avg_loss=0.0116, training_avg_wrong_conf=0.8106
Round 186: training_avg_loss=0.0116, training_avg_wrong_conf=0.8106
Round 187: training_avg_loss=0.0116, training_avg_wrong_conf=0.8118
Round 188: training_avg_loss=0.0115, training_avg_wrong_conf=0.8138
Round 189: training_avg_loss=0.0115, training_avg_wrong_conf=0.8141
Round 190: training_avg_loss=0.0115, training_avg_wrong_conf=0.8142
Round 191: training_avg_loss=0.0115, training_avg_wrong_conf=0.8119
Round 192: training_avg_loss=0.0115, training_avg_wrong_conf=0.8127
Round 193: training_avg_loss=0.0115, training_avg_wrong_conf=0.8103
Round 194: training_avg_loss=0.0115, training_avg_wrong_conf=0.8111
Round 195: training_avg_loss=0.0115, training_avg_wrong_conf=0.8075
Round 196: training_avg_loss=0.0115, training_avg_wrong_conf=0.8070
Round 197: training_avg_loss=0.0115, training_avg_wrong_conf=0.8072
Round 198: training_avg_loss=0.0115, training_avg_wrong_conf=0.8080
Round 199: training_avg_loss=0.0115, training_avg_wrong_conf=0.8072
Round 200: training_avg_loss=0.0115, training_avg_wrong_conf=0.8086
Round 201: training_avg_loss=0.0115, training_avg_wrong_conf=0.8087
Round 202: training_avg_loss=0.0115, training_avg_wrong_conf=0.8101
Round 203: training_avg_loss=0.0115, training_avg_wrong_conf=0.8097
Round 204: training_avg_loss=0.0115, training_avg_wrong_conf=0.8112
Round 205: training_avg_loss=0.0115, training_avg_wrong_conf=0.8098
Round 206: training_avg_loss=0.0115, training_avg_wrong_conf=0.8093
Round 207: training_avg_loss=0.0115, training_avg_wrong_conf=0.8084
Round 208: training_avg_loss=0.0114, training_avg_wrong_conf=0.8072
Round 209: training_avg_loss=0.0115, training_avg_wrong_conf=0.8066
Round 210: training_avg_loss=0.0114, training_avg_wrong_conf=0.8083
Round 211: training_avg_loss=0.0114, training_avg_wrong_conf=0.8063
Round 212: training_avg_loss=0.0114, training_avg_wrong_conf=0.8083
Round 213: training_avg_loss=0.0114, training_avg_wrong_conf=0.8128
Round 214: training_avg_loss=0.0114, training_avg_wrong_conf=0.8150
Round 215: training_avg_loss=0.0114, training_avg_wrong_conf=0.8164
Round 216: training_avg_loss=0.0114, training_avg_wrong_conf=0.8171
Round 217: training_avg_loss=0.0114, training_avg_wrong_conf=0.8144
Round 218: training_avg_loss=0.0114, training_avg_wrong_conf=0.8177
Round 219: training_avg_loss=0.0114, training_avg_wrong_conf=0.8171
Round 220: training_avg_loss=0.0114, training_avg_wrong_conf=0.8167
Round 221: training_avg_loss=0.0114, training_avg_wrong_conf=0.8177
Round 222: training_avg_loss=0.0114, training_avg_wrong_conf=0.8170
Round 223: training_avg_loss=0.0114, training_avg_wrong_conf=0.8188
Round 224: training_avg_loss=0.0114, training_avg_wrong_conf=0.8173
Round 225: training_avg_loss=0.0114, training_avg_wrong_conf=0.8170
Round 226: training_avg_loss=0.0113, training_avg_wrong_conf=0.8159
Round 227: training_avg_loss=0.0113, training_avg_wrong_conf=0.8156
Round 228: training_avg_loss=0.0113, training_avg_wrong_conf=0.8141
Round 229: training_avg_loss=0.0113, training_avg_wrong_conf=0.8128
Round 230: training_avg_loss=0.0113, training_avg_wrong_conf=0.8136
Round 231: training_avg_loss=0.0113, training_avg_wrong_conf=0.8144
Round 232: training_avg_loss=0.0113, training_avg_wrong_conf=0.8110
Round 233: training_avg_loss=0.0113, training_avg_wrong_conf=0.8134
Round 234: training_avg_loss=0.0113, training_avg_wrong_conf=0.8158
Round 235: training_avg_loss=0.0113, training_avg_wrong_conf=0.8210
Round 236: training_avg_loss=0.0113, training_avg_wrong_conf=0.8240
Round 237: training_avg_loss=0.0113, training_avg_wrong_conf=0.8258
Round 238: training_avg_loss=0.0113, training_avg_wrong_conf=0.8255
Round 239: training_avg_loss=0.0113, training_avg_wrong_conf=0.8232
Round 240: training_avg_loss=0.0113, training_avg_wrong_conf=0.8236
Round 241: training_avg_loss=0.0113, training_avg_wrong_conf=0.8224
Round 242: training_avg_loss=0.0113, training_avg_wrong_conf=0.8188
Round 243: training_avg_loss=0.0113, training_avg_wrong_conf=0.8202
Round 244: training_avg_loss=0.0112, training_avg_wrong_conf=0.8162
Round 245: training_avg_loss=0.0112, training_avg_wrong_conf=0.8166
Round 246: training_avg_loss=0.0112, training_avg_wrong_conf=0.8189
Round 247: training_avg_loss=0.0112, training_avg_wrong_conf=0.8196
Round 248: training_avg_loss=0.0112, training_avg_wrong_conf=0.8185
Round 249: training_avg_loss=0.0112, training_avg_wrong_conf=0.8198
Round 250: training_avg_loss=0.0112, training_avg_wrong_conf=0.8184
Round 251: training_avg_loss=0.0112, training_avg_wrong_conf=0.8209
Round 252: training_avg_loss=0.0112, training_avg_wrong_conf=0.8190
Round 253: training_avg_loss=0.0112, training_avg_wrong_conf=0.8180
Round 254: training_avg_loss=0.0112, training_avg_wrong_conf=0.8197
Round 255: training_avg_loss=0.0112, training_avg_wrong_conf=0.8162
Round 256: training_avg_loss=0.0112, training_avg_wrong_conf=0.8168
Round 257: training_avg_loss=0.0112, training_avg_wrong_conf=0.8171
Round 258: training_avg_loss=0.0111, training_avg_wrong_conf=0.8190
Round 259: training_avg_loss=0.0111, training_avg_wrong_conf=0.8151
Round 260: training_avg_loss=0.0111, training_avg_wrong_conf=0.8161
Round 261: training_avg_loss=0.0111, training_avg_wrong_conf=0.8148
Round 262: training_avg_loss=0.0111, training_avg_wrong_conf=0.8177
Round 263: training_avg_loss=0.0111, training_avg_wrong_conf=0.8202
Round 264: training_avg_loss=0.0111, training_avg_wrong_conf=0.8144
Round 265: training_avg_loss=0.0111, training_avg_wrong_conf=0.8113
Round 266: training_avg_loss=0.0111, training_avg_wrong_conf=0.8197
Round 267: training_avg_loss=0.0111, training_avg_wrong_conf=0.8189
Round 268: training_avg_loss=0.0111, training_avg_wrong_conf=0.8205
Round 269: training_avg_loss=0.0111, training_avg_wrong_conf=0.8185
Round 270: training_avg_loss=0.0111, training_avg_wrong_conf=0.8185
Round 271: training_avg_loss=0.0111, training_avg_wrong_conf=0.8175
Round 272: training_avg_loss=0.0111, training_avg_wrong_conf=0.8151
Round 273: training_avg_loss=0.0110, training_avg_wrong_conf=0.8128
Round 274: training_avg_loss=0.0110, training_avg_wrong_conf=0.8117
Round 275: training_avg_loss=0.0110, training_avg_wrong_conf=0.8150
Round 276: training_avg_loss=0.0110, training_avg_wrong_conf=0.8126
Round 277: training_avg_loss=0.0110, training_avg_wrong_conf=0.8129
Round 278: training_avg_loss=0.0110, training_avg_wrong_conf=0.8143
Round 279: training_avg_loss=0.0110, training_avg_wrong_conf=0.8080
Round 280: training_avg_loss=0.0110, training_avg_wrong_conf=0.8102
Round 281: training_avg_loss=0.0110, training_avg_wrong_conf=0.8100
Round 282: training_avg_loss=0.0110, training_avg_wrong_conf=0.8103
Round 283: training_avg_loss=0.0110, training_avg_wrong_conf=0.8116
Round 284: training_avg_loss=0.0110, training_avg_wrong_conf=0.8132
Round 285: training_avg_loss=0.0110, training_avg_wrong_conf=0.8132
Round 286: training_avg_loss=0.0110, training_avg_wrong_conf=0.8120
Round 287: training_avg_loss=0.0110, training_avg_wrong_conf=0.8136
Round 288: training_avg_loss=0.0110, training_avg_wrong_conf=0.8120
Round 289: training_avg_loss=0.0110, training_avg_wrong_conf=0.8092
Round 290: training_avg_loss=0.0110, training_avg_wrong_conf=0.8100
Round 291: training_avg_loss=0.0110, training_avg_wrong_conf=0.8119
Round 292: training_avg_loss=0.0110, training_avg_wrong_conf=0.8130
Round 293: training_avg_loss=0.0110, training_avg_wrong_conf=0.8155
Round 294: training_avg_loss=0.0110, training_avg_wrong_conf=0.8166
Round 295: training_avg_loss=0.0110, training_avg_wrong_conf=0.8138
Round 296: training_avg_loss=0.0110, training_avg_wrong_conf=0.8135
Round 297: training_avg_loss=0.0110, training_avg_wrong_conf=0.8145
Round 298: training_avg_loss=0.0110, training_avg_wrong_conf=0.8136
Round 299: training_avg_loss=0.0109, training_avg_wrong_conf=0.8137
Round 300: training_avg_loss=0.0109, training_avg_wrong_conf=0.8180
